Fight_ID,R_fighter,B_fighter,Winner,title_bout,B_current_streak,B_avg_SIG_STR_landed,B_avg_opp_SIG_STR_landed,B_total_time_fought(seconds),B_Stance,B_Height_cms,B_Reach_cms,R_streak,R_avg_SIG_STR_landed,R_avg_opp_SIG_STR_landed,R_total_time_fought(seconds),R_Stance,R_Height_cms,R_Reach_cms,B_age,R_age,R_Record,B_Record,B_Takedown_Diff,R_Takedown_Diff
3731,TJ Dillashaw,Raphael Assuncao,Red,FALSE,7,47.75,22.75,673.5,Orthodox,165.1,167.64,-1,73.09090909,38.72727273,788.7272727,Orthodox,167.64,170.18,33,30,,,,
3730,Sage Northcutt,Enrique Marin,Red,FALSE,-1,27,49,900,,177.8,187.96,-1,15.66666667,10.66666667,294.6666667,Orthodox,182.88,180.34,29,20,,,,
3729,Diego Sanchez,Joe Lauzon,Blue,FALSE,-1,19.45,38.5,461.75,Orthodox,177.8,180.34,1,36.13043478,41,803.3478261,Southpaw,177.8,182.88,32,34,,,,
3728,Gegard Mousasi,Thiago Santos,Red,FALSE,4,20.28571429,11.57142857,323.4285714,Orthodox,187.96,193.04,1,39.75,16.125,712.75,Orthodox,187.96,193.04,32,30,,,,
3727,Jim Miller,Takanori Gomi,Red,FALSE,-2,36.4,39.5,506,Southpaw,170.18,177.8,-2,26.86363636,25.36363636,642.5,Southpaw,172.72,180.34,37,32,,,,
3726,Joanna Jedrzejczyk,Claudia Gadelha,Red,TRUE,1,69.33333333,45.66666667,900,Orthodox,162.56,160.02,5,96.6,35.4,943.8,Orthodox,167.64,165.1,27,28,,,,
3725,Andrew Sanchez,Khalil Rountree Jr.,Red,TRUE,0,,,,Southpaw,185.42,193.04,0,,,,Orthodox,185.42,187.96,26,28,,,,
3724,Tatiana Suarez,Amanda Cooper,Red,TRUE,0,,,,Switch,160.02,162.56,0,,,,,165.1,167.64,24,25,,,,
3723,Ross Pearson,Will Brooks,Blue,FALSE,0,,,,Orthodox,177.8,182.88,1,41.21052632,36.52631579,684.7894737,Orthodox,172.72,175.26,29,31,,,,
3722,Dooho Choi,Thiago Tavares,Red,FALSE,1,19.23529412,22.05882353,570.6470588,Orthodox,170.18,172.72,2,14,4,55.5,Orthodox,177.8,177.8,31,25,,,,
3721,Joaquim Silva,Andrew Holbrook,Red,FALSE,1,20,29,900,Southpaw,180.34,177.8,1,49,58,900,,172.72,175.26,30,27,,,,
3720,Gray Maynard,Fernando Bruno,Red,FALSE,-1,20,23,886,,167.64,177.8,-4,26.375,32.375,772.625,Orthodox,175.26,177.8,34,37,,,,
3719,John Moraga,Matheus Nicolau,Blue,FALSE,1,46,27,807,,167.64,167.64,-1,30.625,35.25,739.125,Orthodox,167.64,167.64,23,32,,,,
3718,Cory Hendricks,Josh Stansbury,Blue,FALSE,0,,,,,187.96,187.96,0,,,,,190.5,,31,28,,,,
3717,Cezar Ferreira,Anthony Smith,Red,FALSE,1,31,35,506,Orthodox,193.04,193.04,1,16.125,15.375,520.25,Southpaw,185.42,198.12,27,31,,,,
3716,Jake Matthews,Kevin Lee,Blue,FALSE,1,43.85714286,38.28571429,697.4285714,Orthodox,175.26,195.58,2,37.6,18.2,597.2,Orthodox,180.34,185.42,23,21,,,,
3715,Li Jingliang,Anton Zafir,Red,FALSE,-1,17,11,276,Orthodox,180.34,182.88,-1,49,38.25,655.5,Orthodox,182.88,180.34,29,28,,,,
3714,Rafael Dos Anjos,Eddie Alvarez,Blue,TRUE,2,40.33333333,60.33333333,900,Orthodox,175.26,175.26,5,35.78947368,27.63157895,700.6315789,Southpaw,172.72,177.8,32,31,,,,
3713,Roy Nelson,Derrick Lewis,Blue,FALSE,3,20,7.75,307.5,Orthodox,190.5,200.66,1,22.9375,49.9375,612.6875,Orthodox,182.88,182.88,31,40,,,,
3712,Alan Jouban,Belal Muhammad,Red,FALSE,0,,,,Orthodox,180.34,182.88,1,36,23,418.6666667,Southpaw,182.88,185.42,27,34,,,,
3711,Joe Duffy,Mitch Clarke,Red,FALSE,-1,27.4,34.2,726.6,Orthodox,177.8,185.42,-1,20,28.33333333,397.3333333,Orthodox,177.8,185.42,30,28,,,,
3710,Mike Pyle,Alberto Mina,Blue,FALSE,2,51.5,54.5,578.5,Orthodox,182.88,195.58,1,23.25,24.375,516.4375,Orthodox,182.88,187.96,34,40,,,,
3709,John Makdessi,Mehdi Baghdad,Red,FALSE,-1,1,5,270,Orthodox,185.42,190.5,-2,58.81818182,43.09090909,660.2727273,Orthodox,172.72,172.72,31,31,,,,
3708,Anthony Birchak,Dileno Lopes,Red,FALSE,-1,46,59,900,,165.1,165.1,-1,15.66666667,8.333333333,141.6666667,Orthodox,172.72,175.26,31,30,,,,
3707,Russell Doane,Pedro Munhoz,Blue,FALSE,-2,31.25,51,501.5,Orthodox,167.64,165.1,-2,23.5,21.5,824.75,Orthodox,170.18,177.8,29,29,,,,
3706,Felipe Arantes,Jerrod Sanders,Red,FALSE,1,6,9.333333333,413,Orthodox,172.72,182.88,1,31.75,29.5,734.125,Orthodox,172.72,185.42,36,28,,,,
3705,Gilbert Burns,Lukasz Sajewski,Red,FALSE,-1,26,54,900,Orthodox,172.72,180.34,-1,24,38.5,737.75,Orthodox,177.8,180.34,25,29,,,,
3704,Marco Beltran,Reginaldo Vieira,Red,FALSE,1,59,46,900,,170.18,165.1,2,30.5,24,900,Orthodox,172.72,175.26,33,30,,,,
3703,Vicente Luque,Alvaro Herrera,Red,FALSE,1,4,2,30,,182.88,187.96,1,20,21,516.5,Orthodox,180.34,190.5,26,24,,,,
3702,Rory MacDonald,Stephen Thompson,Blue,FALSE,6,40.375,25.125,505.375,Orthodox,182.88,190.5,-1,50.5,32.41666667,765.1666667,Orthodox,182.88,193.04,33,26,,,,
3701,Donald Cerrone,Patrick Cote,Red,FALSE,3,30.10526316,32.52631579,661.6842105,Orthodox,180.34,180.34,1,41.4,41.95,530,Orthodox,185.42,185.42,36,33,,,,
3700,Steve Bosse,Sean O'Connell,Red,FALSE,-1,42.2,43.6,396.8,Orthodox,185.42,187.96,1,2.5,2,40.5,Orthodox,180.34,182.88,32,34,,,,
3699,Olivier Aubin-Mercier,Thibault Gouti,Red,FALSE,-1,0,6,24,Orthodox,177.8,182.88,-1,35.4,40,779.4,Southpaw,175.26,177.8,29,27,,,,
3698,Valerie Letourneau,Joanne Calderwood,Blue,FALSE,1,70,42.33333333,630,Orthodox,167.64,165.1,-1,78.5,97,1050,Orthodox,170.18,172.72,30,33,,,,
3697,Jason Saggo,Leandro Silva,Red,FALSE,2,28,23.33333333,720,Orthodox,175.26,182.88,1,19.66666667,19.33333333,489.3333333,Orthodox,180.34,180.34,30,30,,,,
3696,Misha Cirkunov,Ion Cutelaba,Red,FALSE,0,,,,Southpaw,185.42,190.5,2,28,11,336.5,Orthodox,190.5,195.58,22,29,,,,
3695,Tamdan McCrory,Krzysztof Jotko,Blue,FALSE,3,40.6,22.2,839.8,Southpaw,185.42,195.58,1,20.28571429,13.71428571,575.2857143,Switch,193.04,198.12,26,29,,,,
3694,Chris Beal,Joe Soto,Blue,FALSE,-3,44.66666667,74.66666667,779,Orthodox,167.64,165.1,-2,37.5,40.25,777.75,Orthodox,170.18,175.26,29,30,,,,
3693,Elias Theodorou,Sam Alvey,Red,FALSE,-1,20.8,26.2,287.6,Southpaw,187.96,190.5,-1,45.75,24.25,732,Orthodox,185.42,190.5,30,28,,,,
3692,Randa Markos,Jocelyn Jones-Lybarger,Red,FALSE,-1,29,77,900,Orthodox,170.18,162.56,-1,35.66666667,44,900,Orthodox,162.56,160.02,30,30,,,,
3691,Colby Covington,Jonathan Meunier,Red,FALSE,0,,,,Switch,190.5,190.5,-1,15.5,8.5,520.5,Orthodox,180.34,182.88,28,28,,,,
3690,Ali Bagautinov,Geane Herrera,Red,FALSE,1,23.5,40.5,734,Orthodox,165.1,167.64,-2,39.4,56.6,1001.6,Orthodox,162.56,165.1,26,31,,,,
3689,Luke Rockhold,Michael Bisping,Blue,TRUE,3,55.72,33.12,768.16,Orthodox,185.42,190.5,5,31.83333333,15.16666667,388.5,Southpaw,190.5,195.58,37,31,,,,
3688,Dominick Cruz,Urijah Faber,Red,TRUE,1,42.92307692,37.92307692,826.4615385,Orthodox,167.64,170.18,4,72,56,1140.25,Orthodox,172.72,172.72,37,31,,,,
3687,Max Holloway,Ricardo Lamas,Red,FALSE,1,27.33333333,23.55555556,636.8888889,Orthodox,172.72,180.34,8,61.57142857,41.57142857,672.3571429,Orthodox,180.34,175.26,34,24,,,,
3686,Dan Henderson,Hector Lombard,Red,FALSE,-2,35,42.14285714,653.1428571,Southpaw,175.26,180.34,-1,27,34.375,707.375,Orthodox,180.34,187.96,38,45,,,,
3685,Dustin Poirier,Bobby Green,Red,FALSE,-1,52.6,37.2,759,Orthodox,177.8,180.34,3,43.35714286,28.57142857,531.5714286,Southpaw,175.26,182.88,29,27,,,,
3684,Brian Ortega,Clay Guida,Red,FALSE,-1,27.22727273,29.36363636,739.5909091,Orthodox,170.18,177.8,2,24.33333333,33.66666667,548.6666667,Switch,172.72,175.26,34,25,,,,
3683,Beneil Dariush,James Vick,Red,FALSE,5,44.2,31.8,610.2,Orthodox,190.5,193.04,-1,29,27.125,552.625,Southpaw,177.8,182.88,29,27,,,,
3682,Jessica Penne,Jessica Andrade,Blue,FALSE,-1,56.85714286,41.57142857,603.1428571,Orthodox,154.94,157.48,-1,32,90.5,881,,165.1,170.18,24,33,,,,
3681,Cole Miller,Alex Caceres,Blue,FALSE,1,42.46153846,23.84615385,688.1538462,Southpaw,177.8,185.42,-2,30.61111111,34.94444444,572.1666667,Orthodox,185.42,187.96,27,32,,,,
3680,Sean Strickland,Tom Breese,Red,FALSE,3,27,10.66666667,491.6666667,Southpaw,190.5,185.42,2,53.4,32,767.6,Orthodox,185.42,193.04,24,25,,,,
3679,Jonathan Wilson,Henrique da Silva,Blue,FALSE,0,,,,Orthodox,190.5,193.04,1,4,0,50,Southpaw,187.96,190.5,26,28,,,,
3678,Kevin Casey,Elvis Mutapcic,Draw,FALSE,-1,38,57,900,Orthodox,182.88,182.88,-2,17.2,22.6,445.2,Southpaw,180.34,195.58,29,34,,,,
3677,Polo Reyes,Dong Hyun Ma,Red,FALSE,-1,19,36,627,Orthodox,180.34,177.8,1,10,16,222,,180.34,180.34,27,31,,,,
3676,Thomas Almeida,Cody Garbrandt,Blue,FALSE,3,41.33333333,29.66666667,682.6666667,Orthodox,172.72,165.1,4,49.75,33.5,437.75,Southpaw,170.18,177.8,24,24,,,,
3675,Renan Barao,Jeremy Stephens,Blue,FALSE,-1,34.22727273,31.59090909,741.5,Orthodox,172.72,180.34,-1,53.8,53.2,835.7,Orthodox,167.64,177.8,30,29,,,,
3674,Tarec Saffiedine,Rick Story,Blue,FALSE,2,48.58823529,25.76470588,759.4705882,Southpaw,175.26,180.34,1,72,66.33333333,1029.333333,Switch,177.8,177.8,31,29,,,,
3673,Chris Camozzi,Vitor Miranda,Red,FALSE,3,34.5,18,506.5,Orthodox,185.42,195.58,2,45.53333333,34.86666667,664.6666667,Orthodox,187.96,193.04,37,29,,,,
3672,Jorge Masvidal,Lorenz Larkin,Blue,FALSE,-1,39.375,33.375,668.875,Orthodox,180.34,182.88,-1,52.55555556,39.55555556,862.3333333,Orthodox,180.34,187.96,29,31,,,,
3671,Joshua Burkman,Paul Felder,Blue,FALSE,1,47.4,41.6,793,Orthodox,180.34,177.8,1,31.42857143,34.28571429,706.4285714,Orthodox,177.8,182.88,32,36,,,,
3670,Sara McMann,Jessica Eye,Red,FALSE,-2,55.6,52,798,Orthodox,167.64,167.64,-2,19,23.8,457,Orthodox,167.64,167.64,29,35,,,,
3669,Abel Trujillo,Jordan Rinaldi,Red,FALSE,0,,,,Orthodox,177.8,182.88,2,24.75,18.5,467.75,Orthodox,172.72,177.8,28,32,,,,
3668,Jake Collier,Alberto Uda,Red,FALSE,0,,,,Orthodox,190.5,195.58,-1,34.66666667,30,536.3333333,Orthodox,190.5,198.12,31,27,,,,
3667,Erik Koch,Shane Campbell,Red,FALSE,-1,50.33333333,38.66666667,697.6666667,Orthodox,182.88,180.34,-1,19.16666667,23.83333333,448.1666667,Southpaw,177.8,180.34,29,27,,,,
3666,Aljamain Sterling,Bryan Caraway,Blue,FALSE,1,31.57142857,42.71428571,744.7142857,Orthodox,172.72,172.72,4,40.75,12.5,754.75,Orthodox,170.18,180.34,31,26,,,,
3665,Chris de la Rocha,Adam Milstead,Blue,FALSE,0,,,,Orthodox,190.5,193.04,-1,1,15,48,Orthodox,190.5,203.2,28,37,,,,
3664,Fabricio Werdum,Stipe Miocic,Blue,TRUE,2,54.6,36.5,672.3,Orthodox,193.04,203.2,6,48.2,27,602.4,Orthodox,193.04,195.58,33,38,,,,
3663,Jacare Souza,Vitor Belfort,Red,FALSE,1,10.76190476,14.80952381,306.1428571,Southpaw,182.88,187.96,-1,20,17.16666667,534.5,Orthodox,185.42,182.88,39,36,,,,
3662,Cris Cyborg,Leslie Smith,Red,FALSE,1,51.25,82.25,583.5,Orthodox,175.26,167.64,0,,,,Orthodox,172.72,172.72,33,30,,,,
3661,Mauricio Rua,Corey Anderson,Red,FALSE,3,63.16666667,29.5,753.1666667,Orthodox,190.5,200.66,1,36.8,36.26666667,675.8666667,Orthodox,185.42,193.04,26,34,,,,
3660,Warlley Alves,Bryan Barberena,Blue,FALSE,1,61,42,730,Southpaw,182.88,182.88,4,21.25,26.5,540.5,Orthodox,180.34,182.88,27,25,,,,
3659,Demian Maia,Matt Brown,Red,FALSE,1,36.2,23.25,565.75,Orthodox,182.88,190.5,4,22.40909091,20.09090909,720.5,Southpaw,185.42,182.88,35,38,,,,
3658,Thiago Santos,Nate Marquardt,Red,FALSE,1,24.15,17.2,542.6,Orthodox,182.88,187.96,3,21,12.33333333,340.8333333,Orthodox,187.96,193.04,37,32,,,,
3657,Francisco Trinaldo,Yancy Medeiros,Red,FALSE,1,25.42857143,29,323.7142857,Orthodox,177.8,190.5,5,31.83333333,23.5,654.3333333,Southpaw,175.26,177.8,28,37,,,,
3656,John Lineker,Rob Font,Red,FALSE,2,32,12.5,346,Orthodox,172.72,180.34,3,54.22222222,40,579.3333333,Orthodox,160.02,170.18,28,25,,,,
3655,Rogerio Nogueira,Patrick Cummins,Red,FALSE,-1,38.71428571,21.42857143,519.7142857,Orthodox,187.96,193.04,-2,28.75,24.625,606.875,Southpaw,187.96,190.5,35,39,,,,
3654,Sergio Moraes,Luan Chagas,Draw,FALSE,0,,,,Orthodox,182.88,190.5,4,27.8,31.4,704.2,Orthodox,182.88,182.88,22,33,,,,
3653,Renato Moicano,Zubaira Tukhugov,Red,FALSE,3,32,19.66666667,687,Orthodox,172.72,172.72,1,48,33,510,Orthodox,180.34,182.88,25,26,,,,
3652,Alistair Overeem,Andrei Arlovski,Red,FALSE,-1,21.73684211,15.68421053,418.7368421,Orthodox,190.5,195.58,3,38,13.5,474.25,Orthodox,193.04,203.2,37,35,,,,
3651,Antonio Silva,Stefan Struve,Blue,FALSE,-1,24.4375,25.6875,430.5,Orthodox,210.82,213.36,-1,18.55555556,29.11111111,385.5555556,Orthodox,193.04,203.2,28,36,,,,
3650,Albert Tumenov,Gunnar Nelson,Blue,FALSE,-1,20.14285714,41.57142857,650.2857143,Switch,180.34,182.88,5,37.33333333,33.83333333,529,Orthodox,180.34,185.42,27,24,,,,
3649,Germaine de Randamie,Anna Elmose,Red,FALSE,0,,,,Orthodox,160.02,165.1,1,26.66666667,16.66666667,519.3333333,Orthodox,175.26,180.34,31,32,,,,
3648,Nikita Krylov,Francimar Barroso,Red,FALSE,2,42.5,34,900,Orthodox,185.42,190.5,3,22.16666667,10.16666667,223,Orthodox,190.5,195.58,36,24,,,,
3647,Karolina Kowalkiewicz,Heather Jo Clark,Red,FALSE,1,56,69,900,,167.64,162.56,1,66,34,900,Orthodox,160.02,162.56,35,30,,,,
3646,Rustam Khabilov,Chris Wade,Red,FALSE,4,21,14.25,535.5,Orthodox,177.8,177.8,1,19.5,16.16666667,660.5,Orthodox,172.72,185.42,28,29,,,,
3645,Magnus Cedenblad,Garreth McLellan,Red,FALSE,1,55,24.5,899,Southpaw,185.42,182.88,3,13.75,22,489.5,Orthodox,195.58,200.66,33,34,,,,
3644,Jon Tuck,Josh Emmett,Blue,FALSE,0,,,,Orthodox,167.64,177.8,1,38.4,51.2,740.6,Orthodox,180.34,185.42,31,31,,,,
3643,Yan Cabral,Reza Madadi,Blue,FALSE,-1,36.25,43.75,720.25,Orthodox,180.34,182.88,-1,20.75,28,796.5,Orthodox,180.34,185.42,37,32,,,,
3642,Kyoji Horiguchi,Neil Seery,Red,FALSE,1,44.4,35.2,830.4,Orthodox,162.56,162.56,1,46.5,33.33333333,826.3333333,Orthodox,165.1,167.64,36,25,,,,
3641,Leon Edwards,Dominic Waters,Red,FALSE,-2,6.5,30,545.5,Orthodox,185.42,200.66,-1,24.5,26.5,677,Southpaw,182.88,187.96,27,24,,,,
3640,Ulka Sasaki,Willie Gates,Red,FALSE,-1,18,50.66666667,573.3333333,Orthodox,172.72,177.8,-2,9.666666667,19,335,Southpaw,177.8,180.34,29,26,,,,
3639,Jon Jones,Ovince Saint Preux,Red,TRUE,1,22.22222222,17.44444444,533,Southpaw,190.5,203.2,12,57.25,26.4375,807,Orthodox,193.04,213.36,33,28,,,,
3638,Demetrious Johnson,Henry Cejudo,Red,TRUE,4,56.75,30,900,Orthodox,162.56,162.56,9,67,36.30769231,1123,Orthodox,160.02,167.64,29,29,,,,
3637,Anthony Pettis,Edson Barboza,Blue,FALSE,-1,39.14285714,35.21428571,597.7142857,Orthodox,180.34,190.5,-2,26.375,26.25,641.25,Orthodox,177.8,182.88,30,29,,,,
3636,Robert Whittaker,Rafael Natal,Red,FALSE,4,41.07142857,28.42857143,815.8571429,Orthodox,182.88,193.04,4,49.375,42,621.375,Orthodox,182.88,185.42,33,25,,,,
3635,Yair Rodriguez,Andre Fili,Red,FALSE,1,31.6,22.2,491.8,Orthodox,180.34,187.96,3,47.33333333,30.33333333,900,,180.34,180.34,25,23,,,,
3634,Sergio Pettis,Chris Kelades,Red,FALSE,1,34.66666667,30.66666667,858.6666667,Orthodox,170.18,172.72,1,56.33333333,39.66666667,812.1666667,Orthodox,167.64,175.26,35,22,,,,
3633,Danny Roberts,Dominique Steele,Red,FALSE,1,19,16.5,335,Orthodox,177.8,187.96,1,6,11,166,Southpaw,185.42,187.96,28,28,,,,
3632,Carla Esparza,Juliana Lima,Red,FALSE,2,26.66666667,27.33333333,900,Orthodox,165.1,165.1,-1,23,40.5,621.5,,154.94,160.02,34,28,,,,
3631,Glaico Franca,James Vick,Blue,FALSE,4,31.75,30,537.75,Orthodox,190.5,193.04,1,23,20,886,,182.88,195.58,29,25,,,,
3630,Walt Harris,Cody East,Red,FALSE,0,,,,Orthodox,190.5,187.96,-3,13.66666667,22.66666667,504.6666667,Southpaw,195.58,195.58,27,32,,,,
3629,Marcos Rogerio de Lima,Clint Hester,Red,FALSE,-2,41.33333333,37.5,692.3333333,Orthodox,187.96,195.58,-1,10,9,96,Orthodox,185.42,190.5,29,30,,,,
3628,Efrain Escudero,Kevin Lee,Blue,FALSE,-1,40.5,33,663.6666667,Orthodox,175.26,195.58,-1,33.18181818,25.36363636,730.3636364,Orthodox,175.26,177.8,23,30,,,,
3627,Glover Teixeira,Rashad Evans,Red,FALSE,-1,28.21052632,30.73684211,808.1578947,Orthodox,182.88,190.5,2,41.66666667,37.44444444,612,Orthodox,187.96,193.04,36,36,,,,
3626,Rose Namajunas,Tecia Torres,Red,FALSE,3,68.33333333,31,900,Orthodox,154.94,152.4,2,32.66666667,21.33333333,732.6666667,Orthodox,165.1,165.1,26,23,,,,
3625,Khabib Nurmagomedov,Darrell Horcher,Red,FALSE,0,,,,Southpaw,177.8,177.8,6,32.5,19.66666667,740.5,Orthodox,177.8,177.8,28,27,,,,
3624,Cub Swanson,Hacran Dias,Red,FALSE,2,27.4,33.6,900,Orthodox,172.72,175.26,-2,43.22222222,45.77777778,785.5555556,Orthodox,172.72,177.8,31,32,,,,
3623,Beneil Dariush,Michael Chiesa,Blue,FALSE,2,20.75,20,540.875,Southpaw,185.42,190.5,5,29.28571429,29.42857143,577.2857143,Southpaw,177.8,182.88,28,26,,,,
3622,Bethe Correia,Raquel Pennington,Blue,FALSE,1,49.6,40.8,719.4,Orthodox,170.18,170.18,-1,58.25,33.75,562.5,Orthodox,165.1,162.56,27,32,,,,
3621,Court McGee,Santiago Ponzinibbio,Blue,FALSE,1,33.2,41,526.4,Orthodox,182.88,185.42,1,75.11111111,48.33333333,833.5555556,Orthodox,180.34,190.5,29,31,,,,
3620,Randy Brown,Michael Graves,Blue,FALSE,1,27,28,900,,177.8,180.34,1,48,46,900,Orthodox,190.5,198.12,25,25,,,,
3619,John Dodson,Manvel Gamburyan,Red,FALSE,2,20.69230769,31.46153846,640,Orthodox,165.1,170.18,-1,40.125,45,792.75,Orthodox,160.02,167.64,34,31,,,,
3618,Oluwale Bamgbose,Cezar Ferreira,Blue,FALSE,-2,14.71428571,14.71428571,466,Southpaw,185.42,198.12,1,7.5,5.5,106,Switch,180.34,198.12,31,28,,,,
3617,Elizeu Zaleski dos Santos,Omari Akhmedov,Red,FALSE,-1,26.8,18,485,Orthodox,182.88,185.42,-1,57,41,900,Orthodox,180.34,185.42,28,29,,,,
3616,Ben Rothwell,Junior Dos Santos,Blue,FALSE,-1,52.14285714,36.28571429,670.9285714,Orthodox,193.04,195.58,4,22.11111111,30.22222222,453.7777778,Orthodox,193.04,198.12,32,34,,,,
3615,Derrick Lewis,Gabriel Gonzaga,Red,FALSE,1,13.71428571,16.85714286,379.3809524,Orthodox,187.96,193.04,2,20.42857143,8.142857143,310.2857143,Orthodox,190.5,200.66,36,31,,,,
3614,Francis Ngannou,Curtis Blaydes,Red,FALSE,0,,,,Orthodox,193.04,203.2,1,25,5,473,Orthodox,193.04,210.82,25,29,,,,
3613,Tim Johnson,Marcin Tybura,Red,FALSE,0,,,,Orthodox,190.5,198.12,-1,24,14,598.5,Southpaw,190.5,195.58,30,31,,,,
3612,Igor Pokrajac,Jan Blachowicz,Blue,FALSE,-2,25.66666667,43,639.3333333,Orthodox,187.96,198.12,-5,19.75,34.75,530.0833333,Orthodox,182.88,193.04,33,37,,,,
3611,Maryna Moroz,Cristina Stanciu,Red,FALSE,0,,,,Orthodox,160.02,162.56,-1,33.5,40,495,Orthodox,170.18,170.18,22,24,,,,
3610,Nicolas Dalby,Zak Cummings,Blue,FALSE,1,16.25,11,447.5,Southpaw,182.88,190.5,-1,62.5,53,900,Orthodox,180.34,187.96,31,31,,,,
3609,Ian Entwistle,Alejandro Perez,Blue,FALSE,1,25.66666667,17,496.3333333,Orthodox,167.64,170.18,1,0.5,8,139,Orthodox,165.1,162.56,26,29,,,,
3608,Mairbek Taisumov,Damir Hadzovic,Red,FALSE,0,,,,Orthodox,175.26,177.8,3,25.6,18,517.8,Orthodox,175.26,185.42,29,27,,,,
3607,Filip Pejic,Damian Stasiak,Blue,FALSE,-1,14,17,900,Orthodox,165.1,177.8,0,,,,Orthodox,172.72,177.8,26,23,,,,
3606,Rob Whiteford,Lucas Martins,Blue,FALSE,-2,24.5,35,466.5,Southpaw,182.88,182.88,-1,21,20,605.25,Southpaw,175.26,175.26,27,32,,,,
3605,Jared Cannonier,Cyril Asker,Red,FALSE,0,,,,Orthodox,182.88,187.96,-1,10,12,177,Switch,180.34,195.58,30,32,,,,
3604,Alessio Di Chirico,Bojan Velickovic,Blue,FALSE,0,,,,Southpaw,182.88,193.04,0,,,,Orthodox,182.88,187.96,27,26,,,,
3603,Mark Hunt,Frank Mir,Red,FALSE,-1,13,22.69230769,352.2692308,Southpaw,190.5,200.66,1,30.81818182,35.54545455,642.9090909,Orthodox,177.8,182.88,36,41,,,,
3602,Hector Lombard,Neil Magny,Blue,FALSE,2,44.46153846,21.30769231,757.1538462,Orthodox,190.5,203.2,-1,30.83333333,24.5,654.3333333,Southpaw,175.26,180.34,28,38,,,,
3601,Jake Matthews,Johnny Case,Red,FALSE,4,46.5,23.25,742,Orthodox,177.8,182.88,1,38,14,525.25,Orthodox,180.34,185.42,26,21,,,,
3600,Daniel Kelly,Antonio Carlos Junior,Red,FALSE,-1,18,23.75,672,Orthodox,187.96,200.66,1,37.75,39.5,529,Southpaw,182.88,177.8,26,38,,,,
3599,James Te Huna,Steve Bosse,Blue,FALSE,-1,0,3,29,Orthodox,180.34,182.88,-3,26.77777778,19.33333333,393.6666667,Orthodox,187.96,190.5,34,34,,,,
3598,Bec Rawlings,Seohee Ham,Red,FALSE,1,64.5,93.5,900,Southpaw,157.48,157.48,1,45,31.5,574.5,Orthodox,167.64,162.56,29,27,,,,
3597,Brendan O'Reilly,Alan Jouban,Blue,FALSE,-1,36.8,26,475.4,Southpaw,182.88,185.42,1,28.5,39,900,Orthodox,170.18,175.26,34,28,,,,
3596,Dan Hooker,Mark Eddiva,Red,FALSE,-2,45,39.33333333,797.3333333,Orthodox,172.72,172.72,-1,37.75,54.25,641.75,Switch,182.88,190.5,30,26,,,,
3595,Leslie Smith,Rin Nakai,Red,FALSE,-1,16,55,900,Orthodox,154.94,152.4,-1,47.66666667,99.33333333,478,Orthodox,175.26,167.64,29,33,,,,
3594,Richard Walsh,Viscardi Andrade,Blue,FALSE,1,38,27.66666667,632,Orthodox,180.34,190.5,1,58.25,24.5,709.75,,182.88,185.42,32,27,,,,
3593,Ross Pearson,Chad Laprise,Red,FALSE,-1,49.5,43.25,715.75,Orthodox,177.8,180.34,-1,40.61111111,34.22222222,672.8333333,Orthodox,172.72,175.26,29,31,,,,
3592,Alan Patrick,Damien Brown,Red,FALSE,0,,,,Orthodox,177.8,172.72,-1,24.33333333,30.33333333,508,Southpaw,180.34,187.96,31,32,,,,
3591,Conor McGregor,Nate Diaz,Blue,FALSE,1,46.04761905,37.38095238,657.8571429,Southpaw,182.88,193.04,7,30.85714286,16.85714286,334.5714286,Southpaw,175.26,187.96,30,27,,,,
3590,Holly Holm,Miesha Tate,Blue,TRUE,4,35,33.16666667,838.8333333,Orthodox,167.64,165.1,3,49,27.66666667,719.6666667,Southpaw,172.72,175.26,29,34,,,,
3589,Gian Villante,Ilir Latifi,Blue,FALSE,2,7.5,16.16666667,235.5,Orthodox,177.8,185.42,1,45.28571429,68.28571429,596.5714286,Orthodox,190.5,193.04,32,30,,,,
3588,Corey Anderson,Tom Lawlor,Red,FALSE,2,21.3,18,495.4,Southpaw,182.88,187.96,2,64.8,29.2,723.8,Orthodox,190.5,200.66,32,26,,,,
3587,Amanda Nunes,Valentina Shevchenko,Red,FALSE,1,32,27,900,Southpaw,165.1,167.64,2,17.6,9.4,266.8,Orthodox,172.72,175.26,27,27,,,,
3586,Brandon Thatch,Siyar Bahadurzada,Blue,FALSE,-2,17.33333333,23.33333333,614,Orthodox,180.34,185.42,-2,20.25,17.5,381.25,Switch,187.96,187.96,31,30,,,,
3585,Erick Silva,Nordine Taleb,Blue,FALSE,-1,41.75,20.25,812.75,Orthodox,185.42,187.96,-1,14.27272727,26.54545455,346.6363636,Orthodox,182.88,187.96,34,31,,,,
3584,Vitor Miranda,Marcelo Guimaraes,Red,FALSE,1,62.66666667,51,780,Orthodox,182.88,185.42,2,30.66666667,16.33333333,552.3333333,Orthodox,185.42,195.58,32,36,,,,
3583,Darren Elkins,Chas Skelly,Red,FALSE,4,16.6,20.8,594,Orthodox,180.34,182.88,1,30.30769231,21.15384615,649.1538462,Orthodox,177.8,180.34,30,31,,,,
