Fight_ID,R_fighter,B_fighter,Winner,title_bout
1221,Ben Saunders,Marcus Davis,Red,FALSE
1220,Kendall Grove,Jake Rosholt,Red,FALSE
1219,Brian Foster,Brock Larson,Red,FALSE
1218,Caol Uno,Fabricio Camoes,Draw,FALSE
1217,George Sotiropoulos,Jason Dent,Red,FALSE
1216,Randy Couture,Brandon Vera,Red,FALSE
1215,Dan Hardy,Mike Swick,Red,FALSE
1214,Michael Bisping,Denis Kang,Red,FALSE
1213,Matt Brown,James Wilks,Red,FALSE
1212,Ross Pearson,Aaron Riley,Red,FALSE
1211,John Hathaway,Paul Taylor,Red,FALSE
1210,Terry Etim,Shannon Gugerty,Red,FALSE
1209,Nick Osipczak,Matthew Riddle,Red,FALSE
1208,Dennis Siver,Paul Kelly,Red,FALSE
1207,Alexander Gustafsson,Jared Hamman,Red,FALSE
1206,Andre Winner,Rolando Delgado,Red,FALSE
1205,Lyoto Machida,Mauricio Rua,Red,TRUE
1204,Cain Velasquez,Ben Rothwell,Red,FALSE
1203,Gleison Tibau,Josh Neer,Red,FALSE
1202,Joe Stevenson,Spencer Fisher,Red,FALSE
1201,Anthony Johnson,Yoshiyuki Yoshida,Red,FALSE
1200,Ryan Bader,Eric Schafer,Red,FALSE
1199,Pat Barry,Antoni Hardonk,Red,FALSE
1198,Chael Sonnen,Yushin Okami,Red,FALSE
1197,Jorge Rivera,Rob Kimmons,Red,FALSE
1196,Kyle Kingsbury,Razak Al-Hassan,Red,FALSE
1195,Stefan Struve,Chase Gormley,Red,FALSE
1194,Vitor Belfort,Rich Franklin,Red,FALSE
1193,Junior Dos Santos,Mirko Cro Cop,Red,FALSE
1192,Paul Daley,Martin Kampmann,Red,FALSE
1191,Josh Koscheck,Frank Trigg,Red,FALSE
1190,Tyson Griffin,Hermes Franca,Red,FALSE
1189,Efrain Escudero,Cole Miller,Red,FALSE
1188,Tomasz Drwal,Drew McFedries,Red,FALSE
1187,Jim Miller,Steve Lopez,Red,FALSE
1186,Nik Lentz,Rafaello Oliveira,Red,FALSE
1185,Rick Story,Brian Foster,Red,FALSE
1184,Eliot Marshall,Jason Brilz,Red,FALSE
1183,Vladimir Matyushenko,Igor Pokrajac,Red,FALSE
1182,Rafael Dos Anjos,Rob Emerson,Red,FALSE
1181,Nate Diaz,Melvin Guillard,Red,FALSE
1180,Gray Maynard,Roger Huerta,Red,FALSE
1179,Carlos Condit,Jake Ellenberger,Red,FALSE
1178,Nate Quarry,Tim Credeur,Red,FALSE
1177,Brian Stann,Steve Cantwell,Red,FALSE
1176,Mike Pyle,Chris Wilson,Red,FALSE
1175,CB Dollaway,Jay Silva,Red,FALSE
1174,Jeremy Stephens,Justin Buchholz,Red,FALSE
1173,Mike Pierce,Brock Larson,Red,FALSE
1172,Ryan Jensen,Steve Steinbeiss,Red,FALSE
1171,Minotauro Nogueira,Randy Couture,Red,FALSE
1170,Thiago Silva,Keith Jardine,Red,FALSE
1169,Jake Rosholt,Chris Leben,Red,FALSE
1168,Nate Marquardt,Demian Maia,Red,FALSE
1167,Brandon Vera,Krzysztof Soszynski,Red,FALSE
1166,Aaron Simpson,Ed Herman,Red,FALSE
1165,Gabriel Gonzaga,Chris Tuchscherer,Red,FALSE
1164,Mike Russow,Justin McCully,Red,FALSE
1163,Todd Duffee,Tim Hague,Red,FALSE
1162,Mark Munoz,Nick Catone,Red,FALSE
1161,Evan Dunham,Marcus Aurelio,Red,FALSE
1160,BJ Penn,Kenny Florian,Red,TRUE
1159,Anderson Silva,Forrest Griffin,Red,FALSE
1158,Aaron Riley,Shane Nelson,Red,FALSE
1157,Johny Hendricks,Amir Sadollah,Red,FALSE
1156,Ricardo Almeida,Kendall Grove,Red,FALSE
1155,Kurt Pellegrino,Josh Neer,Red,FALSE
1154,John Howard,Tamdan McCrory,Red,FALSE
1153,Alessio Sakara,Thales Leites,Red,FALSE
1152,Matthew Riddle,Dan Cramer,Red,FALSE
1151,George Sotiropoulos,George Roop,Red,FALSE
1150,Jesse Lennox,Danillo Villefort,Red,FALSE
1149,Jon Fitch,Paulo Thiago,Red,FALSE
1148,Brock Lesnar,Frank Mir,Red,TRUE
1147,Georges St-Pierre,Thiago Alves,Red,TRUE
1146,Dan Henderson,Michael Bisping,Red,FALSE
1145,Yoshihiro Akiyama,Alan Belcher,Red,FALSE
1144,Mark Coleman,Stephan Bonnar,Red,FALSE
1143,Jim Miller,Mac Danzig,Red,FALSE
1142,Jon Jones,Jake O'Brien,Red,FALSE
1141,Dong Hyun Kim,TJ Grant,Red,FALSE
1140,Tom Lawlor,CB Dollaway,Red,FALSE
1139,Shannon Gugerty,Matt Grice,Red,FALSE
1138,Diego Sanchez,Clay Guida,Red,FALSE
1137,James Wilks,DaMarques Johnson,Red,TRUE
1136,Chris Lytle,Kevin Burns,Red,FALSE
1135,Ross Pearson,Andre Winner,Red,TRUE
1134,Joe Stevenson,Nate Diaz,Red,FALSE
1133,Melvin Guillard,Gleison Tibau,Red,FALSE
1132,Brad Blackburn,Edgar Garcia,Red,FALSE
1131,Tomasz Drwal,Mike Ciesnolevicz,Red,FALSE
1130,Nick Osipczak,Frank Lester,Red,FALSE
1129,Jason Dent,Cameron Dollar,Red,FALSE
1128,Rich Franklin,Wanderlei Silva,Red,FALSE
1127,Cain Velasquez,Cheick Kongo,Red,FALSE
1126,Mirko Cro Cop,Mostapha Al-Turk,Red,FALSE
1125,Mike Swick,Ben Saunders,Red,FALSE
1124,Spencer Fisher,Caol Uno,Red,FALSE
1123,Dan Hardy,Marcus Davis,Red,FALSE
1122,Terry Etim,Justin Buchholz,Red,FALSE
1121,Dennis Siver,Dale Hartt,Red,FALSE
1120,Paul Taylor,Peter Sobotta,Red,FALSE
1119,Paul Kelly,Rolando Delgado,Red,FALSE
1118,Stefan Struve,Denis Stojnic,Red,FALSE
1117,John Hathaway,Rick Story,Red,FALSE
1116,Lyoto Machida,Rashad Evans,Red,TRUE
1115,Matt Hughes,Matt Serra,Red,FALSE
1114,Drew McFedries,Xavier Foupa-Pokam,Red,FALSE
1113,Chael Sonnen,Dan Miller,Red,FALSE
1112,Frankie Edgar,Sean Sherk,Red,FALSE
1111,Brock Larson,Mike Pyle,Red,FALSE
1110,Tim Hague,Pat Barry,Red,FALSE
1109,Kyle Bradley,Phillipe Nover,Red,FALSE
1108,Krzysztof Soszynski,Andre Gusmao,Red,FALSE
1107,Yoshiyuki Yoshida,Brandon Wolff,Red,FALSE
1106,George Roop,David Kaplan,Red,FALSE
1105,Anderson Silva,Thales Leites,Red,TRUE
1104,Sam Stout,Matt Wiman,Red,FALSE
1103,Mauricio Rua,Chuck Liddell,Red,FALSE
1102,Krzysztof Soszynski,Brian Stann,Red,FALSE
1101,Cheick Kongo,Antoni Hardonk,Red,FALSE
1100,Luiz Cane,Steve Cantwell,Red,FALSE
1099,Denis Kang,Xavier Foupa-Pokam,Red,FALSE
1098,Nate Quarry,Jason MacDonald,Red,FALSE
1097,Ed Herman,David Loiseau,Red,FALSE
1096,Mark Bocek,David Bielkheden,Red,FALSE
1095,TJ Grant,Ryo Chonan,Red,FALSE
1094,Eliot Marshall,Vinny Magalhaes,Red,FALSE
1093,Martin Kampmann,Carlos Condit,Red,FALSE
1092,Ryan Bader,Carmelo Marrero,Red,FALSE
1091,Tyson Griffin,Rafael Dos Anjos,Red,FALSE
1090,Cole Miller,Junie Browning,Red,FALSE
1089,Gleison Tibau,Jeremy Stephens,Red,FALSE
1088,Ricardo Almeida,Matt Horwich,Red,FALSE
1087,Brock Larson,Jesse Sanders,Red,FALSE
1086,Tim Credeur,Nick Catone,Red,FALSE
1085,Jorge Rivera,Nissen Osterneck,Red,FALSE
1084,Rob Kimmons,Joe Vedepo,Red,FALSE
1083,Aaron Simpson,Tim McKenzie,Red,FALSE
1082,Rampage Jackson,Keith Jardine,Red,FALSE
1081,Shane Carwin,Gabriel Gonzaga,Red,FALSE
1080,Matt Brown,Pete Sell,Red,FALSE
1079,Matt Hamill,Mark Munoz,Red,FALSE
1078,Gray Maynard,Jim Miller,Red,FALSE
1077,Tamdan McCrory,Ryan Madigan,Red,FALSE
1076,Kendall Grove,Jason Day,Red,FALSE
1075,Jason Brilz,Tim Boetsch,Red,FALSE
1074,Brandon Vera,Michael Patt,Red,FALSE
1073,Shane Nelson,Aaron Riley,Red,FALSE
1072,Diego Sanchez,Joe Stevenson,Red,FALSE
1071,Dan Hardy,Rory Markham,Red,FALSE
1070,Nate Marquardt,Wilson Gouveia,Red,FALSE
1069,Demian Maia,Chael Sonnen,Red,FALSE
1068,Paulo Thiago,Josh Koscheck,Red,FALSE
1067,Terry Etim,Brian Cobb,Red,FALSE
1066,Junior Dos Santos,Stefan Struve,Red,FALSE
1065,Evan Dunham,Per Eklund,Red,FALSE
1064,Mike Ciesnolevicz,Neil Grove,Red,FALSE
1063,Paul Kelly,Troy Mandaloniz,Red,FALSE
1062,Joe Lauzon,Jeremy Stephens,Red,FALSE
1061,Cain Velasquez,Denis Stojnic,Red,FALSE
1060,Josh Neer,Mac Danzig,Red,FALSE
1059,Anthony Johnson,Luigi Fioravanti,Red,FALSE
1058,Kurt Pellegrino,Rob Emerson,Red,FALSE
1057,Dan Miller,Jake Rosholt,Red,FALSE
1056,Matt Veach,Matt Grice,Red,FALSE
1055,Gleison Tibau,Rich Clementi,Red,FALSE
1054,Nick Catone,Derek Downey,Red,FALSE
1053,Matthew Riddle,Steve Bruno,Red,FALSE
1052,Georges St-Pierre,BJ Penn,Red,TRUE
1051,Lyoto Machida,Thiago Silva,Red,FALSE
1050,Jon Jones,Stephan Bonnar,Red,FALSE
1049,Karo Parisyan,Dong Hyun Kim,Draw,FALSE
1048,Clay Guida,Nate Diaz,Red,FALSE
1047,Jon Fitch,Akihiro Gono,Red,FALSE
1046,Thiago Tavares,Manvel Gamburyan,Red,FALSE
1045,John Howard,Chris Wilson,Red,FALSE
1044,Jake O'Brien,Christian Wellisch,Red,FALSE
1043,Dan Cramer,Matt Arroyo,Red,FALSE
1042,Dan Henderson,Rich Franklin,Red,FALSE
1041,Mauricio Rua,Mark Coleman,Red,FALSE
1040,Rousimar Palhares,Jeremy Horn,Red,FALSE
1039,Alan Belcher,Denis Kang,Red,FALSE
1038,Marcus Davis,Chris Lytle,Red,FALSE
1037,John Hathaway,Tom Egan,Red,FALSE
1036,Martin Kampmann,Alexandre Barros,Red,FALSE
1035,Eric Schafer,Antonio Mendes,Red,FALSE
1034,Tomasz Drwal,Ivan Serati,Red,FALSE
1033,Dennis Siver,Nate Mohr,Red,FALSE
1032,Rashad Evans,Forrest Griffin,Red,TRUE
1031,Frank Mir,Minotauro Nogueira,Red,TRUE
1030,CB Dollaway,Mike Massenzio,Red,FALSE
1029,Rampage Jackson,Wanderlei Silva,Red,FALSE
1028,Cheick Kongo,Mostapha Al-Turk,Red,FALSE
1027,Yushin Okami,Dean Lister,Red,FALSE
1026,Antoni Hardonk,Mike Wessel,Red,FALSE
1025,Matt Hamill,Reese Andy,Red,FALSE
1024,Brad Blackburn,Ryo Chonan,Red,FALSE
1023,Pat Barry,Dan Evensen,Red,FALSE
1022,Efrain Escudero,Phillipe Nover,Red,TRUE
1021,Ryan Bader,Vinny Magalhaes,Red,TRUE
1020,Anthony Johnson,Kevin Burns,Red,FALSE
1019,Wilson Gouveia,Jason MacDonald,Red,FALSE
1018,Junie Browning,David Kaplan,Red,FALSE
1017,Krzysztof Soszynski,Shane Primm,Red,FALSE
1016,Eliot Marshall,Jules Bruchez,Red,FALSE
1015,Tom Lawlor,Kyle Kingsbury,Red,FALSE
1014,Shane Nelson,George Roop,Red,FALSE
1013,Rolando Delgado,John Polakowski,Red,FALSE
1012,Josh Koscheck,Yoshiyuki Yoshida,Red,FALSE
1011,Mike Swick,Jonathan Goulet,Red,FALSE
1010,Steve Cantwell,Razak Al-Hassan,Red,FALSE
1009,Tim Credeur,Nate Loughran,Red,FALSE
1008,Jim Miller,Matt Wiman,Red,FALSE
1007,Luigi Fioravanti,Brodie Farber,Red,FALSE
1006,Steve Bruno,Johnny Rees,Red,FALSE
1005,Ben Saunders,Brandon Wolff,Red,FALSE
1004,Dale Hartt,Corey Hill,Red,FALSE
1003,Justin McCully,Eddie Sanchez,Red,FALSE
1002,Brock Lesnar,Randy Couture,Red,TRUE
1001,Kenny Florian,Joe Stevenson,Red,FALSE
1000,Dustin Hazelett,Tamdan McCrory,Red,FALSE
999,Gabriel Gonzaga,Josh Hendricks,Red,FALSE
998,Demian Maia,Nate Quarry,Red,FALSE
997,Aaron Riley,Jorge Gurgel,Red,FALSE
996,Jeremy Stephens,Rafael Dos Anjos,Red,FALSE
995,Mark Bocek,Alvin Robinson,Red,FALSE
994,Matt Brown,Ryan Thomas,Red,FALSE
993,Anderson Silva,Patrick Cote,Red,TRUE
992,Thiago Alves,Josh Koscheck,Red,FALSE
991,Gray Maynard,Rich Clementi,Red,FALSE
990,Junior Dos Santos,Fabricio Werdum,Red,FALSE
989,Sean Sherk,Tyson Griffin,Red,FALSE
988,Thales Leites,Drew McFedries,Red,FALSE
987,Spencer Fisher,Shannon Gugerty,Red,FALSE
986,Dan Miller,Matt Horwich,Red,FALSE
985,Hermes Franca,Marcus Aurelio,Red,FALSE
984,Pete Sell,Joshua Burkman,Red,FALSE
983,Michael Bisping,Chris Leben,Red,FALSE
982,Keith Jardine,Brandon Vera,Red,FALSE
981,Luiz Cane,Rameau Thierry Sokoudjou,Red,FALSE
980,Chris Lytle,Paul Taylor,Red,FALSE
979,Marcus Davis,Paul Kelly,Red,FALSE
978,Dan Hardy,Akihiro Gono,Red,FALSE
977,Shane Carwin,Neil Wain,Red,FALSE
976,David Bielkheden,Jess Liaudin,Red,FALSE
975,Terry Etim,Sam Stout,Red,FALSE
974,Jim Miller,David Baron,Red,FALSE
973,Per Eklund,Samy Schiavo,Red,FALSE
972,Nate Diaz,Josh Neer,Red,FALSE
971,Clay Guida,Mac Danzig,Red,FALSE
970,Alan Belcher,Ed Herman,Red,FALSE
969,Eric Schafer,Houston Alexander,Red,FALSE
968,Alessio Sakara,Joe Vedepo,Red,FALSE
967,Wilson Gouveia,Ryan Jensen,Red,FALSE
966,Joe Lauzon,Kyle Bradley,Red,FALSE
965,Jason Brilz,Brad Morris,Red,FALSE
964,Mike Massenzio,Drew McFedries,Red,FALSE
963,Dan Miller,Rob Kimmons,Red,FALSE
962,Rashad Evans,Chuck Liddell,Red,FALSE
961,Rich Franklin,Matt Hamill,Red,FALSE
960,Dan Henderson,Rousimar Palhares,Red,FALSE
959,Nate Marquardt,Martin Kampmann,Red,FALSE
958,Dong Hyun Kim,Matt Brown,Red,FALSE
957,Kurt Pellegrino,Thiago Tavares,Red,FALSE
956,Tim Boetsch,Michael Patt,Red,FALSE
955,Jason MacDonald,Jason Lambert,Red,FALSE
954,Ryo Chonan,Roan Carneiro,Red,FALSE
953,Georges St-Pierre,Jon Fitch,Red,TRUE
952,Brock Lesnar,Heath Herring,Red,FALSE
951,Rob Emerson,Manvel Gamburyan,Red,FALSE
950,Kenny Florian,Roger Huerta,Red,FALSE
949,Demian Maia,Jason MacDonald,Red,FALSE
948,Tamdan McCrory,Luke Cummo,Red,FALSE
947,Cheick Kongo,Dan Evensen,Red,FALSE
946,Jon Jones,Andre Gusmao,Red,FALSE
945,Chris Wilson,Steve Bruno,Red,FALSE
944,Ben Saunders,Ryan Thomas,Red,FALSE
943,Anderson Silva,James Irvin,Red,FALSE
942,Brandon Vera,Reese Andy,Red,FALSE
941,Frankie Edgar,Hermes Franca,Red,FALSE
940,Cain Velasquez,Jake O'Brien,Red,FALSE
939,Kevin Burns,Anthony Johnson,Red,FALSE
938,CB Dollaway,Jesse Taylor,Red,FALSE
937,Tim Credeur,Cale Yarbrough,Red,FALSE
936,Rory Markham,Brodie Farber,Red,FALSE
935,Nate Loughran,Johnny Rees,Red,FALSE
934,Brad Blackburn,James Giboo,Red,FALSE
933,Shannon Gugerty,Dale Hartt,Red,FALSE
932,Forrest Griffin,Rampage Jackson,Red,TRUE
931,Patrick Cote,Ricardo Almeida,Red,FALSE
930,Joe Stevenson,Gleison Tibau,Red,FALSE
929,Josh Koscheck,Chris Lytle,Red,FALSE
928,Tyson Griffin,Marcus Aurelio,Red,FALSE
927,Gabriel Gonzaga,Justin McCully,Red,FALSE
926,Cole Miller,Jorge Gurgel,Red,FALSE
925,Melvin Guillard,Dennis Siver,Red,FALSE
924,Justin Buchholz,Corey Hill,Red,FALSE
923,Kendall Grove,Evan Tanner,Red,FALSE
922,Amir Sadollah,CB Dollaway,Red,TRUE
921,Diego Sanchez,Luigi Fioravanti,Red,FALSE
920,Spencer Fisher,Jeremy Stephens,Red,FALSE
919,Matthew Riddle,Dante Rivera,Red,FALSE
918,Dustin Hazelett,Joshua Burkman,Red,FALSE
917,Drew McFedries,Marvin Eastman,Red,FALSE
916,Matt Brown,Matt Arroyo,Red,FALSE
915,Dean Lister,Jeremy Horn,Red,FALSE
914,Rob Kimmons,Rob Yundt,Red,FALSE
913,Thiago Alves,Matt Hughes,Red,FALSE
912,Michael Bisping,Jason Day,Red,FALSE
911,Mike Swick,Marcus Davis,Red,FALSE
910,Thales Leites,Nate Marquardt,Red,FALSE
909,Fabricio Werdum,Brandon Vera,Red,FALSE
908,Martin Kampmann,Jorge Rivera,Red,FALSE
907,Matt Wiman,Thiago Tavares,Red,FALSE
906,Kevin Burns,Roan Carneiro,Red,FALSE
905,Luiz Cane,Jason Lambert,Red,FALSE
904,Paul Taylor,Jess Liaudin,Red,FALSE
903,Antoni Hardonk,Eddie Sanchez,Red,FALSE
902,BJ Penn,Sean Sherk,Red,TRUE
901,Wanderlei Silva,Keith Jardine,Red,FALSE
900,Goran Reljic,Wilson Gouveia,Red,FALSE
899,Lyoto Machida,Tito Ortiz,Red,FALSE
898,Thiago Silva,Antonio Mendes,Red,FALSE
897,Rousimar Palhares,Ivan Salaverry,Red,FALSE
896,Rameau Thierry Sokoudjou,Kazuhiro Nakamura,Red,FALSE
895,Rich Clementi,Terry Etim,Red,FALSE
894,Yoshiyuki Yoshida,Jon Koppenhaver,Red,FALSE
893,Dong Hyun Kim,Jason Tan,Red,FALSE
892,Shane Carwin,Christian Wellisch,Red,FALSE
891,Georges St-Pierre,Matt Serra,Red,TRUE
890,Rich Franklin,Travis Lutter,Red,FALSE
889,Nate Quarry,Kalib Starnes,Red,FALSE
888,Michael Bisping,Charles McCarthy,Red,FALSE
887,Mac Danzig,Mark Bocek,Red,FALSE
886,Jason MacDonald,Joe Doerksen,Red,FALSE
885,Jason Day,Alan Belcher,Red,FALSE
884,Demian Maia,Ed Herman,Red,FALSE
883,Rich Clementi,Sam Stout,Red,FALSE
882,Cain Velasquez,Brad Morris,Red,FALSE
881,Jonathan Goulet,Kuniyoshi Hironaka,Red,FALSE
880,Kenny Florian,Joe Lauzon,Red,FALSE
879,Gray Maynard,Frankie Edgar,Red,FALSE
878,Thiago Alves,Karo Parisyan,Red,FALSE
877,Matt Hamill,Tim Boetsch,Red,FALSE
876,Nate Diaz,Kurt Pellegrino,Red,FALSE
875,James Irvin,Houston Alexander,Red,FALSE
874,Josh Neer,Din Thomas,Red,FALSE
873,Marcus Aurelio,Ryan Roberts,Red,FALSE
872,Manvel Gamburyan,Jeff Cox,Red,FALSE
871,Clay Guida,Samy Schiavo,Red,FALSE
870,George Sotiropoulos,Roman Mitichyan,Red,FALSE
869,Anthony Johnson,Tommy Speer,Red,FALSE
868,Anderson Silva,Dan Henderson,Red,TRUE
867,Heath Herring,Cheick Kongo,Red,FALSE
866,Chris Leben,Alessio Sakara,Red,FALSE
865,Yushin Okami,Evan Tanner,Red,FALSE
864,Jon Fitch,Chris Wilson,Red,FALSE
863,Andrei Arlovski,Jake O'Brien,Red,FALSE
862,Luigi Fioravanti,Luke Cummo,Red,FALSE
861,Josh Koscheck,Dustin Hazelett,Red,FALSE
860,Diego Sanchez,David Bielkheden,Red,FALSE
859,Jorge Gurgel,John Halverson,Red,FALSE
858,Minotauro Nogueira,Tim Sylvia,Red,TRUE
857,Frank Mir,Brock Lesnar,Red,FALSE
856,Nate Marquardt,Jeremy Horn,Red,FALSE
855,Ricardo Almeida,Rob Yundt,Red,FALSE
854,Tyson Griffin,Gleison Tibau,Red,FALSE
853,Chris Lytle,Kyle Bradley,Red,FALSE
852,Tim Boetsch,David Heath,Red,FALSE
851,Marvin Eastman,Terry Martin,Red,FALSE
850,Rob Emerson,Keita Nakamura,Red,FALSE
849,Mike Swick,Joshua Burkman,Red,FALSE
848,Patrick Cote,Drew McFedries,Red,FALSE
847,Thiago Tavares,Michihiro Omigawa,Red,FALSE
846,Nate Diaz,Alvin Robinson,Red,FALSE
845,Kurt Pellegrino,Alberto Crane,Red,FALSE
844,Gray Maynard,Dennis Siver,Red,FALSE
843,Jeremy Stephens,Cole Miller,Red,FALSE
842,Corey Hill,Joe Veres,Red,FALSE
841,Matt Wiman,Justin Buchholz,Red,FALSE
840,BJ Penn,Joe Stevenson,Red,TRUE
839,Fabricio Werdum,Gabriel Gonzaga,Red,FALSE
838,Marcus Davis,Jess Liaudin,Red,FALSE
837,Wilson Gouveia,Jason Lambert,Red,FALSE
836,Jorge Rivera,Kendall Grove,Red,FALSE
835,Antoni Hardonk,Colin Robinson,Red,FALSE
834,Paul Kelly,Paul Taylor,Red,FALSE
833,Alessio Sakara,James Lee,Red,FALSE
832,Sam Stout,Per Eklund,Red,FALSE
831,Georges St-Pierre,Matt Hughes,Red,TRUE
830,Chuck Liddell,Wanderlei Silva,Red,FALSE
829,Eddie Sanchez,Soa Palelei,Red,FALSE
828,Lyoto Machida,Rameau Thierry Sokoudjou,Red,FALSE
827,Rich Clementi,Melvin Guillard,Red,FALSE
826,James Irvin,Luiz Cane,Red,FALSE
825,Manvel Gamburyan,Nate Mohr,Red,FALSE
824,Dean Lister,Jordan Radev,Red,FALSE
823,Roan Carneiro,Tony DeSouza,Red,FALSE
822,Mark Bocek,Doug Evans,Red,FALSE
821,Roger Huerta,Clay Guida,Red,FALSE
820,Mac Danzig,Tommy Speer,Red,TRUE
819,Jon Koppenhaver,Jared Rollins,Red,FALSE
818,George Sotiropoulos,Billy Miles,Red,FALSE
817,Ben Saunders,Dan Barrera,Red,FALSE
816,Troy Mandaloniz,Richie Hightower,Red,FALSE
815,Matt Arroyo,John Kolosci,Red,FALSE
814,Roman Mitichyan,Dorian Price,Red,FALSE
813,Jonathan Goulet,Paul Georgieff,Red,FALSE
812,Rashad Evans,Michael Bisping,Red,FALSE
811,Thiago Silva,Houston Alexander,Red,FALSE
810,Karo Parisyan,Ryo Chonan,Red,FALSE
809,Ed Herman,Joe Doerksen,Red,FALSE
808,Frankie Edgar,Spencer Fisher,Red,FALSE
807,Thiago Alves,Chris Lytle,Red,FALSE
806,Joe Lauzon,Jason Reinhardt,Red,FALSE
805,Marcus Aurelio,Luke Caudillo,Red,FALSE
804,Akihiro Gono,Tamdan McCrory,Red,FALSE
803,Anderson Silva,Rich Franklin,Red,TRUE
802,Tim Sylvia,Brandon Vera,Red,FALSE
801,Alvin Robinson,Jorge Gurgel,Red,FALSE
800,Stephan Bonnar,Eric Schafer,Red,FALSE
799,Alan Belcher,Kalib Starnes,Red,FALSE
798,Yushin Okami,Jason MacDonald,Red,FALSE
797,Demian Maia,Ryan Jensen,Red,FALSE
796,Joshua Burkman,Forrest Petz,Red,FALSE
795,Matt Grice,Jason Black,Red,FALSE
794,Keith Jardine,Chuck Liddell,Red,FALSE
793,Forrest Griffin,Mauricio Rua,Red,FALSE
792,Jon Fitch,Diego Sanchez,Red,FALSE
791,Lyoto Machida,Kazuhiro Nakamura,Red,FALSE
790,Tyson Griffin,Thiago Tavares,Red,FALSE
789,Rich Clementi,Anthony Johnson,Red,FALSE
788,Jeremy Stephens,Diego Saraiva,Red,FALSE
787,Christian Wellisch,Scott Junk,Red,FALSE
786,Matt Wiman,Michihiro Omigawa,Red,FALSE
785,Kenny Florian,Din Thomas,Red,FALSE
784,Chris Leben,Terry Martin,Red,FALSE
783,Nate Diaz,Junior Assuncao,Red,FALSE
782,Nate Quarry,Pete Sell,Red,FALSE
781,Luke Cummo,Edilberto de Oliveira,Red,FALSE
780,Cole Miller,Leonard Garcia,Red,FALSE
779,Gray Maynard,Joe Veres,Red,FALSE
778,Thiago Alves,Kuniyoshi Hironaka,Red,FALSE
777,Dustin Hazelett,Jonathan Goulet,Red,FALSE
776,Rampage Jackson,Dan Henderson,Red,TRUE
775,Michael Bisping,Matt Hamill,Red,FALSE
774,Cheick Kongo,Mirko Cro Cop,Red,FALSE
773,Marcus Davis,Paul Taylor,Red,FALSE
772,Houston Alexander,Alessio Sakara,Red,FALSE
771,Gleison Tibau,Terry Etim,Red,FALSE
770,Thiago Silva,Tomasz Drwal,Red,FALSE
769,Dennis Siver,Naoyuki Kotani,Red,FALSE
768,Jess Liaudin,Anthony Torres,Red,FALSE
767,Randy Couture,Gabriel Gonzaga,Red,TRUE
766,Georges St-Pierre,Josh Koscheck,Red,FALSE
765,Roger Huerta,Alberto Crane,Red,FALSE
764,Joe Stevenson,Kurt Pellegrino,Red,FALSE
763,Patrick Cote,Kendall Grove,Red,FALSE
762,Renato Sobral,David Heath,Red,FALSE
761,Frank Mir,Antoni Hardonk,Red,FALSE
760,Thales Leites,Ryan Jensen,Red,FALSE
759,Clay Guida,Marcus Aurelio,Red,FALSE
758,Kenny Florian,Alvin Robinson,Red,FALSE
757,Anderson Silva,Nate Marquardt,Red,TRUE
756,Rashad Evans,Tito Ortiz,Draw,FALSE
755,Sean Sherk,Hermes Franca,Red,TRUE
754,Minotauro Nogueira,Heath Herring,Red,FALSE
753,Stephan Bonnar,Mike Nickels,Red,FALSE
752,Jorge Gurgel,Diego Saraiva,Red,FALSE
751,Chris Lytle,Jason Gilliam,Red,FALSE
750,Frankie Edgar,Mark Bocek,Red,FALSE
749,BJ Penn,Jens Pulver,Red,FALSE
748,Nate Diaz,Manvel Gamburyan,Red,TRUE
747,Thales Leites,Floyd Sword,Red,FALSE
746,Roger Huerta,Doug Evans,Red,FALSE
745,Joe Lauzon,Brandon Melendez,Red,FALSE
744,Cole Miller,Andy Wang,Red,FALSE
743,Gray Maynard,Rob Emerson,Draw,FALSE
742,Leonard Garcia,Allen Berube,Red,FALSE
741,Matt Wiman,Brian Geraghty,Red,FALSE
740,Rich Franklin,Yushin Okami,Red,FALSE
739,Forrest Griffin,Hector Ramirez,Red,FALSE
738,Jason MacDonald,Rory Singer,Red,FALSE
737,Tyson Griffin,Clay Guida,Red,FALSE
736,Ed Herman,Scott Smith,Red,FALSE
735,Marcus Davis,Jason Tan,Red,FALSE
734,Eddie Sanchez,Colin Robinson,Red,FALSE
733,Dustin Hazelett,Stevie Lynch,Red,FALSE
732,Spencer Fisher,Sam Stout,Red,FALSE
731,Jon Fitch,Roan Carneiro,Red,FALSE
730,Drew McFedries,Jordan Radev,Red,FALSE
729,Thiago Tavares,Jason Black,Red,FALSE
728,Forrest Petz,Luigi Fioravanti,Red,FALSE
727,Tamdan McCrory,Pete Spratt,Red,FALSE
726,Gleison Tibau,Jeff Cox,Red,FALSE
725,Anthony Johnson,Chad Reiner,Red,FALSE
724,Nate Mohr,Luke Caudillo,Red,FALSE
723,Rampage Jackson,Chuck Liddell,Red,TRUE
722,Karo Parisyan,Joshua Burkman,Red,FALSE
721,Terry Martin,Ivan Salaverry,Red,FALSE
720,Houston Alexander,Keith Jardine,Red,FALSE
719,Kalib Starnes,Chris Leben,Red,FALSE
718,Thiago Silva,James Irvin,Red,FALSE
717,Alan Belcher,Sean Salmon,Red,FALSE
716,Din Thomas,Jeremy Stephens,Red,FALSE
715,Wilson Gouveia,Carmelo Marrero,Red,FALSE
