fight_id,r_fighter,r_current_streak,r_avg_sig_str_landed,r_avg_opp_sig_str_landed,r_total_time_fought_seconds,r_stance,r_height_cms,r_reach_cms,r_age,r_record,r_takedown_diff,b_fighter,b_current_streak,b_avg_sig_str_landed,b_avg_opp_sig_str_landed,b_total_time_fought_seconds,b_stance,b_height_cms,b_reach_cms,b_age,b_record,b_takedown_diff,winner,title_bout
5009,Mike Grundy,0,,,,Orthodox,170.18,182.88,32,,,Nad Narimani,2,64.5,39,900,Orthodox,172.72,177.8,31,,,Red,f
5008,Derrick Lewis,-1,26.1875,21.8125,568.5,Orthodox,190.5,200.66,34,,,Junior Dos Santos,2,57.5,37.66666667,721.3888889,Orthodox,193.04,195.58,35,,,Blue,f
5007,Elizeu Zaleski dos Santos,6,51.42857143,35,711.8571429,Orthodox,180.34,185.42,32,,,Curtis Millender,3,58,39,785.6666667,Orthodox,187.96,193.04,31,,,Red,f
5006,Tim Means,1,48.44444444,32.72222222,608.5555556,Orthodox,187.96,190.5,35,,,Niko Price,-1,14.85714286,24,356.4285714,Orthodox,182.88,193.04,29,,,Blue,f
5005,Blagoy Ivanov,-1,51,110,1500,Southpaw,180.34,185.42,32,,,Ben Rothwell,-1,27.6,42.9,558.4,Orthodox,193.04,198.12,37,,,Red,f
5004,Beneil Dariush,1,37,24.92857143,566.7142857,Southpaw,177.8,182.88,29,,,Drew Dober,3,39.72727273,37.27272727,536.0909091,Southpaw,172.72,177.8,30,,,Red,f
3449,Seohee Ham,-1,58,109,900,Southpaw,157.48,157.48,28,,,Cortney Casey,-1,57,90,900,Orthodox,170.18,170.18,28,,,Red,f
5003,Tim Boetsch,-1,25.82608696,25.08695652,526.2608696,Orthodox,182.88,187.96,38,,,Omari Akhmedov,-1,32.88888889,31.88888889,656.4444444,Orthodox,182.88,185.42,31,,,Blue,f
5002,Anthony Rocco Martin,3,32.81818182,34.36363636,713.0909091,Orthodox,182.88,185.42,29,,,Sergio Moraes,2,31.18181818,38.90909091,715.5454545,Orthodox,182.88,182.88,36,,,Red,f
5001,Marion Reneau,-1,43,30.88888889,756.7777778,Orthodox,167.64,172.72,41,,,Yana Kunitskaya,1,38.5,38,552.5,Orthodox,167.64,172.72,29,,,Blue,f
5000,Grant Dawson,0,,,,Switch,177.8,182.88,25,,,Julian Erosa,-2,27,30.66666667,426.6666667,Southpaw,185.42,187.96,29,,,Red,f
4999,Maurice Greene,1,9,0,134,,200.66,208.28,32,,,Jeff Hughes,0,,,,Orthodox,187.96,198.12,30,,,Red,f
4998,Louis Smolka,1,45.81818182,39.09090909,701.6363636,Orthodox,175.26,172.72,27,,,Matt Schnell,2,34.75,35,572.75,Orthodox,172.72,177.8,29,,,Blue,f
4997,Alex Morono,1,51.71428571,33.42857143,747.4285714,Orthodox,180.34,182.88,28,,,Zak Ottow,1,27.57142857,26.57142857,632,Orthodox,180.34,182.88,32,,,Red,f
4996,Alex White,-2,40.875,30.5,635.125,Southpaw,182.88,180.34,30,,,Dan Moret,-1,20,31,359,Southpaw,182.88,185.42,32,,,Red,f
4995,Jon Jones,1,61.84210526,29.47368421,837.6315789,Orthodox,193.04,213.36,31,,,Anthony Smith,3,32.9,39.7,537.5,Orthodox,193.04,193.04,30,,,Red,t
4994,Tyron Woodley,3,34.5,25.83333333,723.8333333,Orthodox,175.26,187.96,36,,,Kamaru Usman,9,58.55555556,24.55555556,894.1111111,Switch,182.88,193.04,31,,,Blue,t
4993,Robbie Lawler,-1,51.78947368,58.42105263,801.8947368,Southpaw,180.34,187.96,36,,,Ben Askren,0,,,,Orthodox,180.34,185.42,34,,,Blue,f
4992,Tecia Torres,-2,62.11111111,43.55555556,839.2222222,Orthodox,154.94,152.4,29,,,Weili Zhang,2,61,21.5,560.5,Switch,162.56,,29,,,Blue,f
4991,Cody Garbrandt,-2,32.5,32,560,Orthodox,172.72,165.1,27,,,Pedro Munhoz,2,43,46.27272727,513.7272727,Orthodox,167.64,165.1,32,,,Blue,f
4990,Jeremy Stephens,-1,37.44827586,33.37931034,724.9310345,Orthodox,172.72,180.34,32,,,Zabit Magomedsharipov,4,53.5,28,714.5,Orthodox,185.42,185.42,28,,,Blue,f
4989,Misha Cirkunov,1,21.28571429,11.85714286,283.7142857,Orthodox,190.5,195.58,32,,,Johnny Walker,2,8.5,2,66,Orthodox,195.58,208.28,26,,,Blue,f
4988,Cody Stamann,-1,66.75,46.25,805.5,Orthodox,167.64,162.56,29,,,Alejandro Perez,4,40.22222222,31.22222222,650.5555556,Orthodox,167.64,170.18,29,,,Red,f
4987,Diego Sanchez,1,33.75,37.25,738.75,Southpaw,177.8,182.88,37,,,Mickey Gall,1,7.6,11.4,309.6,Switch,187.96,187.96,27,,,Red,f
4986,Edmen Shahbazyan,1,22,34,900,Orthodox,187.96,,21,,,Charles Byrd,-1,24.5,12,337.5,Orthodox,177.8,185.42,35,,,Red,f
4985,Gina Mazany,-1,25.33333333,23,624.6666667,Southpaw,167.64,172.72,30,,,Macy Chiasson,1,24,19,431,,180.34,182.88,27,,,Blue,f
4984,Polyana Viana,-1,29,23,565,Orthodox,165.1,170.18,26,,,Hannah Cifers,-1,41,68,421,Orthodox,154.94,160.02,26,,,Blue,f
4983,Jan Blachowicz,4,44.6,36.9,736.1,Orthodox,187.96,198.12,35,,,Thiago Santos,3,32.17647059,14,384.2352941,Orthodox,187.96,193.04,35,,,Blue,f
4982,Stefan Struve,-3,24.71428571,30.80952381,472.1428571,Orthodox,210.82,213.36,31,,,Marcos Rogerio de Lima,1,14.75,7.5,263.5,Orthodox,185.42,190.5,33,,,Red,f
4981,Gian Villante,1,52.28571429,66.85714286,700.6428571,Orthodox,190.5,193.04,33,,,Michal Oleksiejczuk,-1,76,52,900,Southpaw,182.88,187.96,24,,,Blue,f
4980,Liz Carmouche,1,35.25,28.375,778.25,Orthodox,167.64,167.64,35,,,Lucie Pudilova,-1,83,75.5,900,Orthodox,172.72,170.18,24,,,Red,f
4979,John Dodson,-1,46.14285714,46.57142857,819.9285714,Orthodox,160.02,167.64,34,,,Petr Yan,3,67,32.33333333,569.3333333,Switch,170.18,170.18,26,,,Blue,f
4978,Magomed Ankalaev,1,35.5,10.5,544,Orthodox,190.5,190.5,26,,,Klidson Abreu,0,,,,Orthodox,182.88,187.96,26,,,Red,f
4977,Dwight Grant,-1,25,14,900,Switch,185.42,193.04,34,,,Carlo Pedersoli,-1,34.5,32.5,469.5,Southpaw,180.34,190.5,25,,,Red,f
4976,Daniel Teymur,-2,53,78,837.5,Orthodox,165.1,175.26,31,,,Chris Fishgold,-1,20,24,251,Orthodox,172.72,172.72,26,,,Blue,f
4975,Veronica Macedo,-2,23.5,64.5,833,Southpaw,162.56,162.56,23,,,Gillian Robertson,-1,10,10,284,,165.1,160.02,23,,,Blue,f
4974,Damir Hadzovic,1,29,31.75,657.75,Orthodox,175.26,177.8,32,,,Polo Reyes,1,45.8,31.4,410.6,,180.34,180.34,34,,,Red,f
4973,Michel Prazeres,8,32.16666667,28.83333333,745.8333333,Orthodox,167.64,170.18,37,,,Ismail Naurdiev,0,,,,Orthodox,177.8,187.96,22,,,Blue,f
4972,Rustam Khabilov,6,25.81818182,23.72727273,769.3636364,Orthodox,172.72,185.42,32,,,Diego Ferreira,3,31.57142857,21.85714286,425.2857143,Orthodox,175.26,187.96,34,,,Blue,f
4971,Damir Ismagulov,1,34,10,900,Orthodox,177.8,,28,,,Joel Alvarez,0,,,,Orthodox,190.5,195.58,24,,,Red,f
4970,Francis Ngannou,1,14.33333333,14.11111111,435.8888889,Orthodox,193.04,210.82,32,,,Cain Velasquez,1,51.28571429,18.57142857,474,Orthodox,185.42,195.58,36,,,Red,f
4969,James Vick,-1,35.90909091,26.36363636,518.2727273,Orthodox,190.5,193.04,31,,,Paul Felder,-1,40.36363636,34,688.8181818,Orthodox,180.34,177.8,34,,,Blue,f
4968,Cortney Casey,1,59.77777778,57.66666667,747.7777778,Orthodox,170.18,170.18,31,,,Cynthia Calvillo,1,35.4,32.2,622.4,Orthodox,162.56,162.56,31,,,Blue,f
4967,Alex Caceres,1,48.42105263,34.89473684,753,Southpaw,177.8,185.42,30,,,Kron Gracie,0,,,,Southpaw,175.26,177.8,30,,,Blue,f
4966,Vicente Luque,3,25,20.44444444,404.4444444,Orthodox,180.34,190.5,27,,,Bryan Barberena,1,54.375,40.5,655.75,Southpaw,182.88,182.88,29,,,Red,f
4965,Andre Fili,-1,41.72727273,41.72727273,672.1818182,Orthodox,180.34,187.96,28,,,Myles Jury,-1,22.81818182,12.90909091,524,Orthodox,177.8,185.42,30,,,Red,f
4964,Jimmie Rivera,1,48.85714286,36.85714286,660.2857143,Orthodox,162.56,172.72,29,,,Aljamain Sterling,2,47.81818182,17.54545455,737.0909091,Orthodox,170.18,180.34,29,,,Blue,f
4963,Benito Lopez,1,78,78,900,Switch,177.8,185.42,24,,,Manny Bermudez,2,7.5,11.5,256,Orthodox,177.8,180.34,24,,,Blue,f
4962,Ashlee Evans-Smith,1,54.33333333,40.5,656,Orthodox,172.72,170.18,31,,,Andrea Lee,1,56,24,900,Orthodox,167.64,175.26,30,,,Blue,f
4961,Scott Holtzman,3,64.71428571,46.57142857,868.8571429,Orthodox,175.26,175.26,35,,,Nik Lentz,1,42.61904762,37.38095238,748,Orthodox,172.72,172.72,34,,,Blue,f
4960,Renan Barao,-3,54.93333333,56.26666667,857.1333333,Orthodox,167.64,177.8,32,,,Luke Sanders,-1,40.8,24.8,413.6,Southpaw,167.64,170.18,33,,,Blue,f
4959,Alexandra Albu,2,62,59,707,Orthodox,157.48,160.02,28,,,Emily Whitmire,1,31,26,516,,165.1,160.02,27,,,Blue,f
4958,Israel Adesanya,4,60.25,27.75,802,Switch,193.04,203.2,29,,,Anderson Silva,1,33.63636364,25.27272727,639.9545455,Southpaw,187.96,195.58,43,,,Red,f
4957,Lando Vannata,-4,57.83333333,63.5,690.3333333,Orthodox,175.26,180.34,26,,,Marcos Mariano,0,,,,Switch,185.42,,32,,,Red,f
4956,Rani Yahya,3,18.2,14.06666667,645.4,Orthodox,167.64,170.18,34,,,Ricky Simon,2,29.5,51.5,900,Orthodox,167.64,175.26,26,,,Blue,f
4955,Montana De La Rosa,2,31,25,490.5,,170.18,172.72,23,,,Nadia Kassem,1,52,45,900,Southpaw,165.1,167.64,23,,,Red,f
4954,Jimmy Crute,1,17,12,891,Orthodox,187.96,187.96,22,,,Sam Alvey,-1,30.4375,30.875,570,Southpaw,187.96,190.5,32,,,Red,f
4953,Devonte Smith,1,13,4,46,Orthodox,175.26,193.04,25,,,Dong Hyun Ma,3,40.6,48.8,645.8,Orthodox,180.34,177.8,30,,,Red,f
4952,Shane Young,1,61,62.5,740,Orthodox,172.72,182.88,25,,,Austin Arnett,1,43,61.66666667,776,Orthodox,182.88,182.88,27,,,Red,f
4951,Kai Kara-France,1,86,16,900,Orthodox,165.1,175.26,25,,,Raulian Paiva,0,,,,Orthodox,172.72,175.26,23,,,Red,f
4950,Teruto Ishihara,-2,34.75,37.875,649.25,Southpaw,170.18,175.26,27,,,Kyung Ho Kang,-1,31.33333333,25.83333333,787.6666667,Orthodox,175.26,185.42,31,,,Blue,f
4949,Callan Potter,0,,,,Orthodox,182.88,182.88,34,,,Jalin Turner,-1,31,41,232,Southpaw,190.5,195.58,23,,,Blue,f
4948,Wuliji Buren,-2,24,35.5,746.5,Orthodox,175.26,175.26,29,,,Jonathan Martinez,-1,71,79,900,Southpaw,172.72,177.8,32,,,Blue,f
4947,Raphael Assuncao,4,47.15384615,30.46153846,746,Orthodox,165.1,167.64,36,,,Marlon Moraes,3,25.75,22.25,475,Orthodox,167.64,170.18,30,,,Blue,f
4946,Jose Aldo,1,56.66666667,58.41666667,1027.916667,Orthodox,170.18,177.8,32,,,Renato Moicano,2,67.33333333,40.66666667,707.3333333,Orthodox,180.34,182.88,29,,,Red,f
4945,Demian Maia,-3,22.92857143,25.10714286,772.6428571,Southpaw,185.42,182.88,41,,,Lyman Good,1,48,38.33333333,503,Orthodox,182.88,187.96,33,,,Red,f
4944,Charles Oliveira,3,20.22727273,20,402.6363636,Orthodox,177.8,187.96,29,,,David Teymur,5,54.6,39.4,694.2,Southpaw,175.26,185.42,29,,,Red,f
4943,Johnny Walker,1,10,4,117,Orthodox,195.58,208.28,26,,,Justin Ledet,-1,41,51.25,709,Orthodox,193.04,203.2,30,,,Red,f
4942,Livinha Souza,1,10,4,81,Orthodox,165.1,160.02,27,,,Sarah Frota,0,,,,Southpaw,167.64,175.26,31,,,Red,f
4941,Markus Perez,-1,29.33333333,51.66666667,689.3333333,Orthodox,185.42,185.42,30,,,Anthony Hernandez,0,,,,Orthodox,182.88,190.5,25,,,Red,f
4940,Mara Romero Borella,-1,41,34,537,Orthodox,167.64,175.26,32,,,Taila Santos,0,,,,Orthodox,165.1,172.72,25,,,Red,f
4939,Thiago Alves,-2,39.66666667,34.41666667,659.9583333,Orthodox,175.26,177.8,35,,,Max Griffin,-1,40.2,39.2,698.4,Orthodox,180.34,193.04,33,,,Red,f
4938,Junior Albini,-2,26.33333333,40.33333333,392,Orthodox,190.5,187.96,27,,,Jairzinho Rozenstruik,0,,,,Orthodox,193.04,198.12,30,,,Blue,f
4937,Geraldo de Freitas,0,,,,Orthodox,175.26,182.88,27,,,Felipe Colares,0,,,,Orthodox,175.26,175.26,24,,,Red,f
4936,Ricardo Ramos,3,47,46.33333333,839.3333333,Orthodox,175.26,182.88,23,,,Said Nurmagomedov,1,65,32,900,Orthodox,172.72,177.8,26,,,Blue,f
4935,Magomed Bibulatov,-1,28,9,499,Orthodox,165.1,165.1,30,,,Rogerio Bontorin,0,,,,Orthodox,167.64,170.18,26,,,Blue,f
4934,Henry Cejudo,3,46.88888889,35.66666667,821.5555556,Orthodox,162.56,162.56,31,,,TJ Dillashaw,4,66.93333333,36.53333333,745.8,Orthodox,167.64,170.18,32,,,Red,t
4933,Greg Hardy,0,,,,Orthodox,195.58,203.2,30,,,Allen Crowder,-1,15,22,153,Orthodox,190.5,193.04,29,,,Blue,f
4932,Gregor Gillespie,5,23.2,16.6,436.8,Orthodox,170.18,180.34,32,,,Yancy Medeiros,-1,31.58333333,40.58333333,413,Orthodox,177.8,190.5,31,,,Red,f
4931,Joseph Benavidez,1,47.3125,33.75,707.6875,Southpaw,162.56,165.1,34,,,Dustin Ortiz,3,35.69230769,27.46153846,735.9230769,Orthodox,165.1,165.1,30,,,Red,f
3448,Yao Zhikui,1,18,35,900,Orthodox,165.1,162.56,24,,,Fredy Serrano,1,20,15,694,Orthodox,160.02,165.1,36,,,Blue,f
4930,Paige VanZant,-2,42.14285714,33,728.2857143,Orthodox,162.56,165.1,24,,,Rachael Ostovich,-1,21.5,29,480.5,Orthodox,160.02,157.48,27,,,Red,f
4929,Glover Teixeira,-1,32.06666667,35.66666667,590.7333333,Orthodox,187.96,193.04,39,,,Karl Roberson,1,18.33333333,10.66666667,468.6666667,Southpaw,185.42,187.96,28,,,Red,f
4928,Alexander Hernandez,2,23.5,11.5,471,Orthodox,175.26,182.88,26,,,Donald Cerrone,1,42.48275862,43.13793103,552.2413793,Orthodox,185.42,185.42,35,,,Blue,f
4927,Joanne Calderwood,1,58,42,589.8571429,Orthodox,167.64,165.1,33,,,Ariane Lipski,0,,,,Orthodox,160.02,170.18,24,,,Red,f
4926,Alonzo Menifield,0,,,,Orthodox,182.88,193.04,31,,,Vinicius Moreira,0,,,,Orthodox,193.04,,29,,,Red,f
4925,Cory Sandhagen,2,73,20.5,444.5,Switch,180.34,177.8,26,,,Mario Bautista,0,,,,Switch,175.26,182.88,25,,,Red,f
4924,Dennis Bermudez,-4,50.4375,36.375,681.6875,Orthodox,167.64,167.64,32,,,Te Edwards,-1,5,21,314,Orthodox,172.72,182.88,28,,,Red,f
4923,Belal Muhammad,4,60,51,776.8571429,Orthodox,180.34,182.88,30,,,Geoff Neal,2,36.5,16,275.5,Southpaw,180.34,190.5,28,,,Blue,f
4922,Kyle Stewart,0,,,,Orthodox,187.96,193.04,29,,,Chance Rencountre,-1,16,70,900,Southpaw,187.96,190.5,32,,,Blue,f
4921,Jon Jones,-1,62,29.88888889,844.0555556,Orthodox,193.04,213.36,31,,,Alexander Gustafsson,2,45.78571429,37.21428571,656.5,Orthodox,195.58,200.66,31,,,Red,t
4920,Cris Cyborg,5,67,19.4,590.2,Orthodox,172.72,172.72,33,,,Amanda Nunes,7,40.4,22.1,533.4,Orthodox,172.72,175.26,30,,,Blue,t
4919,Carlos Condit,-4,54.06666667,34.4,801.4,Orthodox,187.96,190.5,34,,,Michael Chiesa,-2,17.54545455,19.81818182,485.0909091,Southpaw,185.42,190.5,31,,,Blue,f
4918,Ilir Latifi,2,15.3,17.1,386.7,Orthodox,177.8,185.42,35,,,Corey Anderson,2,54,26.16666667,712.0833333,Orthodox,190.5,200.66,29,,,Blue,f
4917,Chad Mendes,1,27.15384615,21.38461538,494.2307692,Orthodox,167.64,167.64,33,,,Alexander Volkanovski,5,75.6,31.6,744.6,Orthodox,167.64,180.34,30,,,Blue,f
4916,Andrei Arlovski,-2,26.11111111,22.25925926,507.1481481,Orthodox,190.5,195.58,39,,,Walt Harris,1,20.8,18.3,417,Southpaw,195.58,195.58,35,,,Draw,f
4915,Cat Zingano,1,29.66666667,18.66666667,695,Southpaw,167.64,172.72,36,,,Megan Anderson,-1,26,47,900,Orthodox,182.88,182.88,28,,,Blue,f
4914,Douglas Silva de Andrade,1,52.6,54.8,805.8,Orthodox,170.18,172.72,33,,,Petr Yan,2,62.5,34.5,554,Switch,170.18,170.18,25,,,Blue,f
4913,BJ Penn,-6,37.28,46.12,812.44,Orthodox,175.26,177.8,40,,,Ryan Hall,2,34.5,7,900,,177.8,180.34,33,,,Blue,f
4912,Nathaniel Wood,1,33,37,438,Orthodox,167.64,175.26,25,,,Andre Ewell,1,53,44,900,Southpaw,172.72,190.5,30,,,Red,f
4911,Uriah Hall,-1,29.84615385,31.38461538,521.1538462,Orthodox,182.88,200.66,34,,,Bevon Lewis,0,,,,Orthodox,190.5,200.66,27,,,Red,f
4910,Curtis Millender,2,42.5,38.5,728.5,Orthodox,187.96,193.04,31,,,Siyar Bahadurzada,3,35.33333333,22.5,607.1666667,Orthodox,180.34,185.42,34,,,Red,f
4909,Brian Kelleher,-1,47,55.6,557.6,Switch,167.64,167.64,32,,,Montel Jackson,-1,42,25,900,Southpaw,177.8,190.5,26,,,Blue,f
4908,Kevin Lee,1,45,32.84615385,665.2307692,Orthodox,175.26,195.58,26,,,Al Iaquinta,-1,47.81818182,45.18181818,671,Orthodox,177.8,177.8,31,,,Blue,f
4907,Edson Barboza,-2,41.21052632,45.36842105,680.0526316,Orthodox,180.34,190.5,32,,,Dan Hooker,4,33.5,36.5,500.3,Switch,182.88,190.5,28,,,Red,f
4906,Rob Font,-1,36.375,30.625,497.75,Orthodox,172.72,180.34,31,,,Sergio Pettis,-1,54.33333333,38.66666667,906.0833333,Orthodox,167.64,175.26,25,,,Red,f
4905,Jim Miller,1,29.5,30.6,634.7333333,Southpaw,172.72,180.34,35,,,Charles Oliveira,2,21.19047619,20.9047619,418.2380952,Orthodox,177.8,187.96,29,,,Blue,f
4904,Zak Ottow,-1,29.83333333,26.83333333,587.3333333,Orthodox,180.34,182.88,31,,,Dwight Grant,0,,,,Switch,185.42,193.04,34,,,Red,f
4903,Bobby Green,1,61.88888889,50.77777778,740.8888889,Orthodox,177.8,180.34,32,,,Drakkar Klose,1,54,41.33333333,900,Orthodox,175.26,177.8,30,,,Blue,f
4902,Jared Gordon,-1,58.66666667,25.66666667,527.3333333,Orthodox,175.26,172.72,30,,,Joaquim Silva,-1,35,36.5,683.5,,172.72,175.26,29,,,Blue,f
4901,Gerald Meerschaert,2,23.8,21.6,360.6,Southpaw,185.42,195.58,30,,,Jack Hermansson,1,33.83333333,14.5,451.6666667,Orthodox,185.42,195.58,30,,,Blue,f
4900,Trevor Smith,-1,42.5,34.4,727.6,Orthodox,190.5,190.5,37,,,Zak Cummings,-1,25.88888889,25.55555556,588.1111111,Southpaw,182.88,190.5,34,,,Blue,f
4899,Dan Ige,1,30,36,475,Orthodox,170.18,180.34,27,,,Jordan Griffin,0,,,,Southpaw,177.8,182.88,28,,,Red,f
4898,Adam Milstead,-2,39,41,600,Orthodox,190.5,193.04,31,,,Mike Rodriguez,-1,40,50,900,Southpaw,193.04,208.28,30,,,Blue,f
4897,Chris de la Rocha,1,26.66666667,34.33333333,374,Orthodox,190.5,203.2,39,,,Juan Adams,0,,,,Orthodox,195.58,203.2,26,,,Blue,f
4896,Max Holloway,12,74.27777778,46.72222222,719.2777778,Orthodox,180.34,175.26,27,,,Brian Ortega,6,35.57142857,51.28571429,584.4285714,Switch,172.72,175.26,27,,,Red,t
4895,Valentina Shevchenko,1,54.5,39.16666667,989,Southpaw,165.1,167.64,30,,,Joanna Jedrzejczyk,1,115.1818182,47.81818182,1072.909091,Orthodox,167.64,165.1,31,,,Red,t
4894,Alex Oliveira,2,26.15384615,18.07692308,521.3846154,Orthodox,180.34,193.04,30,,,Gunnar Nelson,-1,18.3,33.8,547.5,Switch,180.34,182.88,30,,,Blue,f
4893,Hakeem Dawodu,1,39,12.5,469.5,Orthodox,172.72,185.42,27,,,Kyle Bochniak,-1,38.4,64.6,900,Orthodox,170.18,177.8,31,,,Red,f
4892,Jimi Manuwa,-2,26,29.1,467.2,Orthodox,185.42,200.66,38,,,Thiago Santos,2,31.5625,13.1875,386.9375,Orthodox,187.96,193.04,34,,,Blue,f
4891,Claudia Gadelha,1,47.625,66,885.375,Orthodox,162.56,160.02,30,,,Nina Ansaroff,3,71,48.8,883.8,Orthodox,165.1,162.56,33,,,Blue,f
4890,Olivier Aubin-Mercier,-1,30,31.1,697.5,Southpaw,175.26,177.8,29,,,Gilbert Burns,-1,26.77777778,34.66666667,583.3333333,Orthodox,177.8,180.34,32,,,Blue,f
4889,Katlyn Chookagian,3,60.4,59.6,900,Orthodox,175.26,172.72,29,,,Jessica Eye,2,48,46.66666667,843.3333333,Orthodox,167.64,167.64,32,,,Blue,f
4888,Elias Theodorou,2,54.11111111,27.33333333,825.3333333,Orthodox,185.42,190.5,30,,,Eryk Anders,-1,41.6,49.8,871.2,Southpaw,185.42,190.5,31,,,Red,f
4887,Brad Katona,1,71,14,900,Orthodox,167.64,162.56,26,,,Matthew Lopez,-2,28.6,35.4,633.6,Southpaw,170.18,175.26,31,,,Red,f
4886,Chad Laprise,-1,44.66666667,33.66666667,561.3333333,Orthodox,177.8,180.34,32,,,Dhiego Lima,-4,17.16666667,19.5,406,Orthodox,187.96,187.96,29,,,Blue,f
4885,Diego Ferreira,2,27.83333333,22.16666667,432.3333333,Orthodox,175.26,187.96,33,,,Kyle Nelson,0,,,,Switch,180.34,180.34,27,,,Red,f
4884,Devin Clark,1,38.8,32.6,695.8,Orthodox,182.88,190.5,28,,,Aleksandar Rakic,2,75,18,900,Orthodox,193.04,198.12,26,,,Blue,f
4883,Junior Dos Santos,1,59.35294118,38.94117647,737.3529412,Orthodox,193.04,195.58,34,,,Tai Tuivasa,3,38,21.33333333,437.6666667,Southpaw,187.96,190.5,25,,,Red,f
4882,Mauricio Rua,-1,38.77777778,37.61111111,654.7777778,Orthodox,185.42,193.04,37,,,Tyson Pedro,-1,15.8,14.8,361,Orthodox,190.5,200.66,27,,,Red,f
4881,Mark Hunt,-2,27.05882353,35.76470588,656.1176471,Orthodox,177.8,182.88,44,,,Justin Willis,3,50,40,651,Southpaw,185.42,198.12,31,,,Blue,f
4880,Jake Matthews,3,31,21.9,609.6,Orthodox,180.34,185.42,24,,,Anthony Rocco Martin,2,33.6,35.4,716.5,Orthodox,182.88,185.42,28,,,Blue,f
4879,Suman Mokhtarian,0,,,,Orthodox,177.8,170.18,26,,,Sodiq Yusuff,0,,,,Orthodox,175.26,180.34,25,,,Blue,f
4878,Jimmy Crute,0,,,,Orthodox,187.96,187.96,22,,,Paul Craig,1,19.5,28.25,466,Orthodox,190.5,193.04,31,,,Red,f
4877,Yushin Okami,1,25.15,24.75,711.5,Southpaw,187.96,190.5,37,,,Aleksei Kunchenko,1,44,56,900,Orthodox,172.72,177.8,34,,,Blue,f
4876,Wilson Reis,-3,21.63636364,35.45454545,711.9090909,Southpaw,162.56,165.1,33,,,Ben Nguyen,-1,28.5,24.66666667,447.8333333,Switch,165.1,165.1,30,,,Red,f
4875,Keita Nakamura,-1,29.66666667,51.66666667,848.4444444,Southpaw,180.34,185.42,34,,,Salim Touahri,-1,35,38,900,Orthodox,177.8,182.88,29,,,Red,f
4874,Elias Garcia,-1,19,25,420,Southpaw,165.1,170.18,26,,,Kai Kara-France,0,,,,Orthodox,165.1,175.26,25,,,Blue,f
4873,Mizuto Hirota,-2,58,57.16666667,900,Orthodox,170.18,170.18,37,,,Christos Giagos,-2,17,16.75,472.75,Orthodox,177.8,180.34,28,,,Blue,f
4872,Alex Gorgees,0,,,,Switch,187.96,187.96,23,,,Damir Ismagulov,0,,,,Orthodox,177.8,,27,,,Blue,f
4871,Rafael Dos Anjos,-1,47.36,40.6,766.56,Southpaw,172.72,177.8,34,,,Kamaru Usman,8,49.625,19.875,818.375,Switch,182.88,193.04,31,,,Blue,f
4870,Juan Espino,0,,,,,193.04,208.28,38,,,Justin Frazier,0,,,,Southpaw,182.88,190.5,29,,,Red,t
4869,Pannie Kianzad,0,,,,,170.18,172.72,26,,,Macy Chiasson,0,,,,,180.34,182.88,27,,,Blue,t
4868,Pedro Munhoz,1,43.8,48.9,549.2,Orthodox,167.64,165.1,32,,,Bryan Caraway,-1,32.11111111,47.33333333,779.2222222,Orthodox,172.72,172.72,34,,,Red,f
4867,Darren Stewart,2,22.5,21.66666667,420.1666667,Orthodox,182.88,187.96,27,,,Edmen Shahbazyan,0,,,,Orthodox,187.96,,21,,,Blue,f
4866,Ji Yeon Kim,2,67,73.66666667,900,Orthodox,170.18,182.88,29,,,Antonina Shevchenko,0,,,,Southpaw,172.72,170.18,34,,,Blue,f
4865,Rick Glenn,1,62.8,60,900,Southpaw,182.88,177.8,29,,,Kevin Aguilar,0,,,,Orthodox,170.18,185.42,30,,,Blue,f
4864,Joseph Benavidez,-1,48.13333333,35.06666667,737.6,Southpaw,162.56,165.1,34,,,Alex Perez,3,45.66666667,26,513.3333333,Orthodox,167.64,165.1,26,,,Red,f
4863,Maurice Greene,0,,,,,200.66,208.28,32,,,Michel Batista,0,,,,,190.5,,34,,,Red,f
4862,Julija Stoliarenko,0,,,,,170.18,167.64,25,,,Leah Letson,0,,,,,170.18,180.34,26,,,Blue,f
4861,Roosevelt Roberts,0,,,,Orthodox,187.96,185.42,24,,,Darrell Horcher,-1,26.33333333,55.66666667,772.6666667,Southpaw,177.8,177.8,31,,,Red,f
4860,Tim Means,-2,50.17647059,34.29411765,639.7647059,Orthodox,187.96,190.5,34,,,Ricky Rainey,-1,19,25,552,Switch,185.42,195.58,35,,,Red,f
4859,Raoni Barcelos,1,82,102,689,Orthodox,170.18,170.18,31,,,Chris Gutierrez,0,,,,Orthodox,175.26,175.26,27,,,Red,f
4858,Curtis Blaydes,4,43.57142857,23.42857143,622.2857143,Orthodox,193.04,203.2,27,,,Francis Ngannou,-2,14.5,15.75,484.75,Orthodox,193.04,210.82,32,,,Blue,f
4857,Alistair Overeem,-2,30,19.35714286,493.9285714,Orthodox,193.04,203.2,38,,,Sergei Pavlovich,0,,,,Southpaw,190.5,213.36,26,,,Red,f
4856,Song Yadong,2,23.5,5.5,427.5,Orthodox,172.72,170.18,20,,,Vince Morales,0,,,,Orthodox,170.18,177.8,28,,,Red,f
