Fight_ID,R_fighter,R_streak,R_avg_SIG_STR_landed,R_avg_opp_SIG_STR_landed,R_total_time_fought(seconds),R_Stance,R_Height_cms,R_Reach_cms,R_age,R_Record,R_Takedown_Diff
4843,Cezar Ferreira,2,17.84615385,19.07692308,582.9230769,Southpaw,185.42,198.12,33,,
4842,Guido Cannetti,1,27.75,17.5,624.25,Southpaw,167.64,172.72,38,,
4841,Cynthia Calvillo,-1,38.75,38.75,706,Orthodox,162.56,162.56,31,,
4840,Michel Prazeres,7,33.45454545,31.36363636,808,Orthodox,167.64,170.18,37,,
4839,Alexandre Pantoja,1,63.5,48.75,862.75,Orthodox,165.1,170.18,28,,
4838,Humberto Bandenay,-1,3.5,5,32.5,Southpaw,180.34,,24,,
4837,Laureano Staropoli,0,,,,Orthodox,185.42,180.34,25,,
4836,Devin Powell,1,25.66666667,37.33333333,637.3333333,Orthodox,182.88,185.42,30,,
4835,Nad Narimani,1,45,32,900,Orthodox,172.72,177.8,31,,
4834,Chan Sung Jung,1,28.8,24.6,548.4,Orthodox,170.18,182.88,31,,
4833,Donald Cerrone,-1,43.67857143,44.28571429,561.75,Orthodox,185.42,185.42,35,,
4832,Raquel Pennington,-1,51.44444444,47.77777778,850.3333333,Orthodox,170.18,170.18,30,,
4831,Beneil Dariush,-3,36.46153846,26.23076923,541.0769231,Southpaw,177.8,182.88,29,,
4830,Maycee Barber,0,,,,Switch,165.1,165.1,20,,
4829,Michael Trizano,1,42,29,900,Orthodox,180.34,180.34,26,,
4828,Ashley Yoder,-3,40.66666667,56,900,Southpaw,170.18,175.26,31,,
4827,Chas Skelly,-1,17.88888889,32.77777778,549.8888889,Orthodox,180.34,182.88,33,,
4826,Davi Ramos,2,32,28.66666667,601.6666667,Orthodox,167.64,177.8,32,,
4825,Devonte Smith,0,,,,Orthodox,175.26,193.04,25,,
4824,Joseph Morales,-1,10.5,16.5,405,Switch,167.64,175.26,24,,
4823,Mark De La Rosa,1,13.5,15.5,410.5,Orthodox,167.64,165.1,24,,
4822,Daniel Cormier,2,50.5,40.5,780.1666667,Orthodox,180.34,182.88,39,,
4821,Chris Weidman,1,30.53846154,30.92307692,621.4615385,Orthodox,187.96,198.12,34,,
4820,David Branch,1,18,18.28571429,650.5714286,Orthodox,185.42,198.12,37,,
4819,Karl Roberson,-1,10.5,5.5,253,Southpaw,185.42,187.96,28,,
4818,Derek Brunson,-1,19.69230769,16.46153846,360.6153846,Southpaw,185.42,195.58,34,,
4817,Jason Knight,-3,40.75,40.75,746.75,Orthodox,177.8,180.34,26,,
4816,Sijara Eubanks,1,75,49,900,,162.56,170.18,33,,
4815,Julio Arce,2,67.5,36,837.5,Southpaw,170.18,177.8,29,,
4814,Lyman Good,-1,65,51.5,708.5,Orthodox,182.88,187.96,33,,
4813,Matt Frevola,-1,9,18,60,Orthodox,175.26,180.34,28,,
4812,Shane Burgos,-1,85.25,69.5,787.75,Orthodox,180.34,190.5,27,,
4811,Adam Wieczorek,2,27.5,20.5,659.5,Orthodox,195.58,205.74,26,,
4810,Volkan Oezdemir,-1,34.25,29.75,347.5,Orthodox,187.96,190.5,29,,
4809,Michael Johnson,1,46.52631579,44,673.1052632,Southpaw,177.8,185.42,32,,
4808,Misha Cirkunov,-2,23,13.33333333,304.3333333,Orthodox,190.5,195.58,31,,
4807,Andre Soukhamthath,-1,33.5,46.5,766.5,Orthodox,175.26,177.8,30,,
4806,Gian Villante,-1,50.07692308,65.53846154,685.3076923,Orthodox,190.5,193.04,33,,
4805,Alex Garcia,-1,20.55555556,33.77777778,680.4444444,Orthodox,175.26,182.88,31,,
4804,Nordine Taleb,-1,34.33333333,22,641.6666667,Orthodox,185.42,187.96,37,,
4803,Thibault Gouti,-1,20.4,30.4,407.2,Orthodox,177.8,182.88,31,,
4802,Calvin Kattar,-1,67,92.66666667,810.6666667,Orthodox,180.34,182.88,30,,
4801,Sarah Moras,-1,19.75,35,717.75,,170.18,170.18,30,,
4800,Te Edwards,0,,,,Orthodox,172.72,182.88,28,,
4799,Arjan Bhullar,-1,16.5,22.5,659.5,Orthodox,185.42,190.5,32,,
4798,Stevie Ray,-2,35.875,25,660.25,Southpaw,177.8,177.8,28,,
4797,Khabib Nurmagomedov,10,58.7,20.9,811.2,Orthodox,177.8,177.8,30,,
4796,Tony Ferguson,10,51.28571429,35.07142857,604.7142857,Orthodox,180.34,193.04,34,,
4795,Ovince Saint Preux,1,23.76470588,26.88235294,546.0588235,Southpaw,190.5,203.2,35,,
4794,Derrick Lewis,2,26.85714286,14.92857143,555.2142857,Orthodox,190.5,200.66,33,,
4793,Michelle Waterson,1,39.6,38.2,645.2,Orthodox,160.02,157.48,32,,
4792,Sergio Pettis,1,56.54545455,40.54545455,906.6363636,Orthodox,167.64,175.26,25,,
4791,Vicente Luque,2,23,19.125,426,Orthodox,180.34,190.5,26,,
4790,Aspen Ladd,1,26,41,453,Orthodox,167.64,167.64,23,,
4789,Scott Holtzman,2,63.33333333,50.16666667,876.6666667,Orthodox,175.26,175.26,35,,
4788,Lina Lansberg,1,43.75,61.75,675.5,Orthodox,170.18,165.1,36,,
4787,Gray Maynard,1,25.26315789,31.78947368,792.7368421,Orthodox,175.26,177.8,39,,
4786,Ryan LaFlare,1,43.55555556,26.55555556,912.2222222,Southpaw,185.42,187.96,35,,
4785,Thiago Santos,1,27,11.93333333,352.7333333,Orthodox,187.96,193.04,34,,
4784,Alex Oliveira,1,27.75,19.41666667,561.5833333,Orthodox,180.34,193.04,30,,
4783,Sam Alvey,2,30.2,31.2,584,Southpaw,187.96,190.5,32,,
4782,Renan Barao,-2,55.71428571,56.5,854.0714286,Orthodox,167.64,177.8,31,,
4781,Randa Markos,-1,39.88888889,43.88888889,830.4444444,Orthodox,162.56,160.02,33,,
4780,Charles Oliveira,1,20.85,21.05,414.05,Orthodox,177.8,187.96,28,,
4779,Francisco Trinaldo,-1,37.94117647,28.41176471,693.4705882,Southpaw,175.26,177.8,40,,
4778,Luis Henrique,-2,20.4,23.2,693.8,Orthodox,187.96,187.96,25,,
4777,Augusto Sakai,0,,,,Orthodox,190.5,195.58,27,,
4776,Sergio Moraes,1,34.1,42.7,728.9,Orthodox,182.88,182.88,36,,
4775,Mayra Bueno Silva,0,,,,Orthodox,167.64,,27,,
4774,Thales Leites,-2,25.4,37.2,746.65,Orthodox,185.42,198.12,37,,
4773,Elizeu Zaleski dos Santos,5,57.5,40.16666667,767.1666667,Orthodox,180.34,185.42,31,,
4772,Livinha Souza,0,,,,Orthodox,165.1,160.02,27,,
4771,Mark Hunt,-1,28.375,37.8125,680.5,Orthodox,177.8,182.88,44,,
4770,Jan Blachowicz,3,48.44444444,40.55555556,766.6666667,Orthodox,187.96,198.12,35,,
4769,Andrei Arlovski,-1,26.42307692,21.88461538,492.0384615,Orthodox,190.5,195.58,39,,
4768,Aleksei Kunchenko,0,,,,Orthodox,172.72,177.8,34,,
4767,Khalid Murtazaliev,0,,,,Orthodox,182.88,193.04,25,,
4766,Petr Yan,1,25,11,208,Switch,170.18,170.18,25,,
4765,Rustam Khabilov,5,26.7,21.7,756.3,Orthodox,172.72,185.42,31,,
4764,Mairbek Taisumov,5,22.14285714,14.42857143,413.8571429,Orthodox,175.26,185.42,30,,
4763,Magomed Ankalaev,-1,59,18,899,Orthodox,190.5,190.5,26,,
4762,Adam Yandiev,0,,,,Orthodox,175.26,187.96,30,,
4761,Ramazan Emeev,2,38.5,20.5,900,Southpaw,177.8,193.04,31,,
4760,Merab Dvalishvili,-2,54,46,900,Orthodox,167.64,172.72,27,,
4759,Tyron Woodley,2,32.45454545,28.18181818,738.8181818,Orthodox,175.26,187.96,36,,
4758,Jessica Andrade,2,75.53846154,58.15384615,705.8461538,Orthodox,154.94,157.48,26,,
4757,Zabit Magomedsharipov,3,58.66666667,28.33333333,777.3333333,Orthodox,185.42,185.42,27,,
4756,Jimmie Rivera,-1,46.66666667,36.16666667,620.3333333,Orthodox,162.56,172.72,29,,
4755,Abdul Razak Alhassan,2,23.75,25.25,360.25,Orthodox,177.8,185.42,33,,
4754,Carla Esparza,-1,32.83333333,36.5,807.1666667,,154.94,160.02,30,,
4753,Aljamain Sterling,1,49.3,18.1,758.6,Orthodox,170.18,180.34,29,,
4752,Geoff Neal,1,14,7,168,Southpaw,180.34,190.5,28,,
4751,Charles Byrd,1,11,0,238,Orthodox,177.8,185.42,34,,
4750,Diego Sanchez,-2,33.2962963,37.96296296,732.7777778,Southpaw,177.8,182.88,36,,
4749,Jim Miller,-4,30,31.48275862,653.5517241,Southpaw,172.72,180.34,35,,
4748,Irene Aldana,1,87.33333333,106.6666667,900,Orthodox,175.26,172.72,30,,
4747,Roberto Sanchez,1,2,6.5,173,Orthodox,167.64,167.64,32,,
4746,Justin Gaethje,-2,113.6666667,140,786.6666667,Orthodox,180.34,177.8,29,,
4745,Michael Johnson,-3,45.5,44.38888889,660.5,Southpaw,177.8,185.42,32,,
4744,Cortney Casey,-2,53.375,49.75,728.75,Orthodox,170.18,170.18,31,,
4743,Jake Ellenberger,-3,20.25,22.95,499.55,Orthodox,175.26,180.34,33,,
4742,John Moraga,3,32.23076923,30.76923077,739.3076923,Orthodox,167.64,167.64,34,,
4741,Eryk Anders,-1,44.66666667,35.33333333,858,Southpaw,185.42,190.5,31,,
4740,James Krause,4,53.66666667,50.33333333,667.1111111,Orthodox,187.96,185.42,32,,
4739,Cory Sandhagen,1,80,32,528,Switch,180.34,177.8,26,,
4738,Andrew Sanchez,-2,66,70.75,822.5,Orthodox,185.42,187.96,30,,
4737,Mickey Gall,-1,9.5,14.25,369.75,Switch,187.96,187.96,26,,
4736,Joanne Calderwood,-2,66.83333333,46.83333333,638.6666667,Orthodox,167.64,165.1,32,,
4735,Drew Dober,2,37.7,37.7,499.7,Southpaw,172.72,177.8,29,,
4734,Rani Yahya,2,19.21428571,14.92857143,685,Orthodox,167.64,170.18,33,,
4733,TJ Dillashaw,3,68.5,37.92857143,781.2142857,Orthodox,167.64,170.18,32,,
4732,Demetrious Johnson,13,64.23529412,31.23529412,1091.294118,Orthodox,160.02,167.64,31,,
4731,Cub Swanson,-2,64.46666667,51.46666667,844.8,Orthodox,172.72,177.8,34,,
4730,Polyana Viana,1,12,6,230,Orthodox,165.1,170.18,26,,
4729,Thiago Santos,-1,24,10.57142857,313.6428571,Orthodox,187.96,193.04,34,,
4728,Pedro Munhoz,-1,35.66666667,46.22222222,510.2222222,Orthodox,167.64,165.1,31,,
4727,Ricky Simon,1,34,61,900,Orthodox,167.64,175.26,25,,
4726,Ricardo Ramos,2,43.5,37,809,Orthodox,175.26,182.88,23,,
4725,Matt Sayles,0,,,,Orthodox,170.18,172.72,24,,
4724,Alex Perez,2,26.5,24.5,657,Orthodox,167.64,165.1,26,,
4723,Danielle Taylor,-1,43,42.75,900,Orthodox,152.4,152.4,28,,
4722,Marlon Vera,-2,37.75,49.5,737.875,Switch,172.72,177.8,25,,
4721,Eddie Alvarez,1,53.42857143,60,684.8571429,Orthodox,175.26,175.26,34,,
4720,Jose Aldo,-2,59.18181818,61.90909091,1097.818182,Orthodox,170.18,177.8,31,,
4719,Joanna Jedrzejczyk,-2,120.5,49.3,1090.2,Orthodox,167.64,165.1,30,,
4718,Alexander Hernandez,1,8,4,42,Orthodox,175.26,182.88,25,,
4717,Jordan Mein,1,33.375,25.625,581.625,Orthodox,182.88,185.42,28,,
4716,Hakeem Dawodu,-1,3,2,39,Orthodox,172.72,185.42,27,,
4715,Kajan Johnson,4,33,23,814,Orthodox,180.34,190.5,34,,
4714,Gadzhimurad Antigulov,2,1,1.5,104,Orthodox,180.34,177.8,31,,
4713,John Makdessi,1,56.35714286,40.92857143,654.5,Orthodox,172.72,172.72,33,,
4712,Alexis Davis,2,34.75,39.125,684.375,Orthodox,167.64,172.72,33,,
4711,Dustin Ortiz,2,38,29.16666667,778.1666667,Orthodox,165.1,165.1,29,,
4710,Randa Markos,1,42,43.25,821.75,Orthodox,162.56,160.02,32,,
4709,Devin Powell,-2,32.5,52.5,900,Orthodox,182.88,185.42,30,,
4708,Mauricio Rua,3,40.82352941,38.47058824,688.0588235,Orthodox,185.42,193.04,36,,
4707,Glover Teixeira,1,32.92857143,34.78571429,568.6428571,Orthodox,187.96,193.04,38,,
4706,Vitor Miranda,-2,36,30.66666667,637.6666667,Orthodox,185.42,195.58,39,,
4705,Marcin Tybura,-2,54.66666667,45.83333333,874.5,Orthodox,190.5,198.12,32,,
4704,Danny Roberts,1,29.33333333,28.66666667,446,Southpaw,185.42,187.96,31,,
4703,Nasrat Haqparast,-1,27,19,900,Southpaw,177.8,182.88,22,,
4702,Nick Hein,-1,32.66666667,34.16666667,792.5,Southpaw,167.64,167.64,34,,
4701,Emil Meek,-1,40,42,900,Switch,180.34,187.96,29,,
4700,Khalid Taha,0,,,,Orthodox,165.1,175.26,26,,
4699,Justin Ledet,3,50.66666667,33.66666667,645.3333333,Orthodox,193.04,203.2,29,,
4698,Davey Grant,-1,42,16,702,,172.72,175.26,32,,
4697,Jeremy Kimball,-1,8.666666667,10.66666667,149,Switch,182.88,182.88,27,,
4696,Damian Stasiak,-2,22.6,39.4,706.2,Orthodox,165.1,177.8,28,,
4695,Junior Dos Santos,-1,56.1875,38.1875,689.6875,Orthodox,193.04,195.58,34,,
4694,Sage Northcutt,2,34.71428571,20,569.1428571,Orthodox,182.88,180.34,22,,
4693,Dennis Bermudez,-3,51,35.6,667.1333333,Orthodox,167.64,167.64,31,,
4692,Randy Brown,1,34.16666667,27.83333333,692.3333333,Orthodox,190.5,198.12,28,,
4691,Myles Jury,2,24.8,12.5,559.2,Orthodox,177.8,185.42,29,,
4690,Cat Zingano,-3,29,19.6,654,Southpaw,167.64,172.72,36,,
4689,Eddie Wineland,-1,34.63636364,42.63636364,646.9090909,Orthodox,170.18,175.26,34,,
4688,Darren Elkins,6,35.94444444,27.55555556,687.7777778,Orthodox,177.8,180.34,34,,
4687,Justin Scoggins,-2,40.875,19.125,643,Southpaw,170.18,167.64,26,,
4686,Kurt Holobaugh,-1,41,50,900,Orthodox,180.34,177.8,31,,
4685,Liz Carmouche,-1,32.71428571,26.42857143,760.8571429,Orthodox,167.64,167.64,34,,
4684,Mark De La Rosa,-1,2,12,401,Orthodox,167.64,165.1,23,,
4683,Jessica Aguilar,-2,63.5,107,900,Orthodox,160.02,160.02,36,,
4682,Stipe Miocic,6,49.71428571,30.14285714,628.5,Orthodox,193.04,203.2,35,,
4681,Francis Ngannou,-1,15,15.14285714,425.4285714,Orthodox,193.04,210.82,31,,
4680,Paul Felder,3,38.8,31.2,667.7,Orthodox,180.34,177.8,34,,
4679,Michael Chiesa,-1,18.1,20.9,498.4,Southpaw,185.42,190.5,30,,
4678,Gokhan Saki,1,40,20,285,Orthodox,182.88,185.42,34,,
4677,Uriah Hall,1,27.5,27.75,526.4166667,Orthodox,182.88,200.66,33,,
4676,Raphael Assuncao,3,46.58333333,31.33333333,733.1666667,Orthodox,165.1,167.64,35,,
4675,Lando Vannata,-2,57.5,65,585.5,Orthodox,175.26,180.34,26,,
4674,Curtis Millender,1,47,33,557,Orthodox,187.96,193.04,30,,
4673,Dan Hooker,3,34.77777778,39.11111111,539.4444444,Switch,182.88,190.5,28,,
4672,Jamie Moyle,-1,76.5,63.5,900,Orthodox,154.94,165.1,29,,
4671,Brad Tavares,4,41,31.875,771.125,Orthodox,185.42,187.96,30,,
4670,Michael Trizano,0,,,,Orthodox,180.34,180.34,26,,
4669,Jay Cucciniello,0,,,,Orthodox,170.18,,31,,
4668,Alex Caceres,-1,46.55555556,32.5,744.8333333,Southpaw,177.8,185.42,30,,
4667,Roxanne Modafferi,-2,87,133,1200,,170.18,175.26,35,,
4666,Alessio Di Chirico,1,33.25,28.25,592,Orthodox,182.88,187.96,28,,
4665,Montana De La Rosa,1,6,10,120,,170.18,172.72,23,,
4664,Luis Pena,0,,,,Southpaw,190.5,190.5,25,,
4663,John Gunther,0,,,,Orthodox,175.26,182.88,32,,
4662,Tyler Diamond,0,,,,Orthodox,170.18,175.26,27,,
4661,Matt Bessette,-1,43,55,900,Orthodox,177.8,177.8,33,,
4660,Gerald Meerschaert,1,17,21.25,302,Southpaw,185.42,195.58,30,,
4659,Donald Cerrone,1,43.07407407,42.81481481,527,Orthodox,185.42,185.42,35,,
4658,Ovince Saint Preux,-1,24.8125,28,569.3125,Southpaw,190.5,203.2,35,,
4657,Jessica-Rose Clark,2,78,59.5,900,Orthodox,165.1,162.56,30,,
4656,Li Jingliang,-1,39.25,33.125,556.25,Orthodox,182.88,180.34,30,,
4655,Teruto Ishihara,-1,38.14285714,39.71428571,712.2857143,Southpaw,170.18,175.26,26,,
4654,Felipe Arantes,-2,30.36363636,31.36363636,733.8181818,Orthodox,172.72,185.42,30,,
4653,Rolando Dy,1,31.33333333,39.33333333,800,Orthodox,172.72,175.26,27,,
4652,Song Kenan,1,14,1,15,Orthodox,182.88,180.34,28,,
4651,Shinsho Anzai,2,35,37,601.3333333,Orthodox,170.18,177.8,32,,
4650,Viviane Pereira,-1,39.33333333,66,900,Orthodox,154.94,160.02,24,,
4649,Matt Schnell,1,22.66666667,30.66666667,463.6666667,Orthodox,172.72,177.8,28,,
4648,Jenel Lausa,-2,23.66666667,55.33333333,900,Orthodox,165.1,172.72,29,,
4647,Ji Yeon Kim,1,64,74.5,900,Orthodox,170.18,182.88,28,,
4646,Robert Whittaker,8,53.83333333,39.5,677.1666667,Orthodox,182.88,185.42,27,,
4645,Rafael Dos Anjos,3,44.95833333,38.16666667,736,Southpaw,172.72,177.8,33,,
4644,Holly Holm,-1,50.75,52.875,1092.25,Southpaw,172.72,175.26,36,,
4643,Andrei Arlovski,2,25.44,20.6,475.72,Orthodox,190.5,195.58,39,,
4642,CM Punk,-1,0,20,134,Orthodox,185.42,185.42,39,,
4641,Alistair Overeem,-1,31.76923077,18,472.2307692,Orthodox,193.04,203.2,38,,
4640,Claudia Gadelha,-1,50.71428571,69.28571429,883.2857143,Orthodox,162.56,160.02,29,,
4639,Ricardo Lamas,-1,29.23076923,26.61538462,585.5384615,Orthodox,172.72,180.34,36,,
4638,Rashad Coulter,-2,23,62.5,395.5,Orthodox,180.34,193.04,36,,
4637,Rashad Evans,-4,27.86363636,32,784.6818182,Orthodox,182.88,190.5,38,,
4636,Joseph Benavidez,6,47.35714286,32.28571429,726,Southpaw,162.56,165.1,33,,
4635,Clay Guida,2,28.92,28.88,724.72,Orthodox,170.18,177.8,36,,
4634,Mike Santiago,-2,37.5,32.5,731,Orthodox,177.8,175.26,28,,
4633,Jimmie Rivera,5,56,42,737.8,Orthodox,162.56,172.72,28,,
4632,Gregor Gillespie,4,25.75,19,409.5,Orthodox,170.18,180.34,31,,
4631,Walt Harris,-2,19.88888889,18.44444444,396.7777778,Southpaw,195.58,195.58,34,,
4630,Jake Ellenberger,-2,21.05263158,23.63157895,519.7368421,Orthodox,175.26,180.34,33,,
4629,Julio Arce,1,72,35,900,Southpaw,170.18,177.8,28,,
4628,Gian Villante,1,50.08333333,66.58333333,667.4166667,Orthodox,190.5,193.04,32,,
4627,Sijara Eubanks,0,,,,,162.56,170.18,33,,
4626,Nik Lentz,1,39.94736842,37.10526316,759.4210526,Orthodox,172.72,172.72,33,,
4625,Belal Muhammad,3,58.33333333,56.83333333,756.3333333,Orthodox,180.34,182.88,29,,
4624,Desmond Green,-2,45.66666667,37,900,Southpaw,177.8,185.42,28,,
4623,Johnny Eduardo,-1,22.66666667,27.83333333,526.3333333,Orthodox,170.18,180.34,39,,
4622,Jarred Brooks,-1,28.5,25,900,Switch,160.02,157.48,25,,
4621,Stephen Thompson,1,49.91666667,34.91666667,786.9166667,Orthodox,182.88,190.5,35,,
4620,Neil Magny,1,45.38888889,24.27777778,708.8888889,Orthodox,190.5,203.2,30,,
4619,Arnold Allen,3,28.66666667,25.66666667,833.6666667,Southpaw,172.72,177.8,24,,
4618,Jason Knight,-2,42.42857143,42.71428571,724.8571429,Orthodox,177.8,180.34,25,,
4617,Claudio Silva,2,35,37,900,Southpaw,180.34,180.34,35,,
4616,Eric Spicely,-1,7.5,11.75,228.25,Orthodox,185.42,185.42,31,,
4615,Daniel Kelly,-2,38.22222222,47.33333333,620.8888889,Southpaw,182.88,177.8,40,,
4614,Lina Lansberg,-1,45,69.66666667,600.6666667,Orthodox,170.18,165.1,36,,
4613,Bradley Scott,-1,38.42857143,47.71428571,668.7142857,,185.42,193.04,28,,
4612,Gillian Robertson,1,2,9,132,,165.1,160.02,23,,
4611,Elias Theodorou,1,51.25,25.625,816,Orthodox,185.42,190.5,29,,
4610,Demian Maia,-2,22.77777778,23.59259259,745.7037037,Southpaw,185.42,182.88,40,,
4609,Alexa Grasso,1,69.66666667,48.33333333,900,Orthodox,165.1,167.64,24,,
4608,Jared Cannonier,-1,37.83333333,28.66666667,628.1666667,Switch,180.34,195.58,34,,
4607,Diego Rivas,-1,15.66666667,27.66666667,707.6666667,Orthodox,172.72,175.26,26,,
4606,Veronica Macedo,-1,23,73,766,Southpaw,162.56,162.56,22,,
4605,Vicente Luque,1,24.28571429,20,450.2857143,Orthodox,180.34,190.5,26,,
4604,Zak Cummings,2,25.625,25,549.125,Southpaw,182.88,190.5,33,,
4603,Brandon Moreno,-1,32.75,30.5,772.25,Orthodox,170.18,177.8,24,,
4602,Poliana Botelho,1,67,27,900,Orthodox,172.72,170.18,29,,
4601,Gabriel Benitez,1,44.83333333,28.16666667,650.5,Southpaw,172.72,180.34,29,,
4600,Enrique Barzola,3,53.2,34.8,900,,170.18,177.8,29,,
4599,Henry Briones,-3,33.5,43.5,544.5,,172.72,175.26,37,,
4598,Claudio Puelles,-1,29,56,415,Southpaw,180.34,182.88,22,,
4597,Amanda Nunes,6,31.11111111,17.44444444,442,Orthodox,172.72,175.26,29,,
4596,Jacare Souza,1,18.4,17.6,444.4,Orthodox,185.42,182.88,38,,
4595,Mackenzie Dern,1,70,52,900,Orthodox,162.56,160.02,25,,
4594,John Lineker,1,57.28571429,45.35714286,684.0714286,Orthodox,160.02,170.18,27,,
4593,Vitor Belfort,1,11.4,19.6,332.08,Southpaw,182.88,187.96,41,,
4592,Cezar Ferreira,1,18.91666667,20.33333333,607.75,Southpaw,185.42,198.12,33,,
4591,Aleksei Oleinik,-1,20.83333333,22,389.8333333,Orthodox,187.96,203.2,40,,
4590,Davi Ramos,1,45,42.5,775,Orthodox,167.64,177.8,31,,
4589,Elizeu Zaleski dos Santos,4,66,45.4,876.6,Orthodox,180.34,185.42,31,,
4588,Warlley Alves,1,32.42857143,47.42857143,694.5714286,Orthodox,180.34,182.88,27,,
4587,Thales Leites,-1,26.15789474,37.31578947,747.5263158,Orthodox,185.42,198.12,36,,
4586,Alberto Mina,3,39.66666667,37,511.3333333,Orthodox,182.88,195.58,36,,
4585,Markus Perez,-1,30,79,900,Orthodox,185.42,185.42,29,,
4584,Edson Barboza,-1,40.66666667,40,643.5,Orthodox,180.34,190.5,32,,
4583,Frankie Edgar,-1,61.08695652,37.26086957,1024.043478,Orthodox,167.64,172.72,36,,
4582,Justin Willis,2,37,25.5,526.5,Southpaw,185.42,198.12,30,,
4581,David Branch,-1,20.16666667,19,734,Orthodox,185.42,198.12,36,,
4580,Aljamain Sterling,-1,44.88888889,17.11111111,742.8888889,Orthodox,170.18,180.34,28,,
4579,Jim Miller,-3,30.71428571,31.75,670.4642857,Southpaw,172.72,180.34,34,,
4578,Ryan LaFlare,-1,46,28.5,913.75,Southpaw,185.42,187.96,34,,
4577,Merab Dvalishvili,-1,47,58,900,Orthodox,167.64,172.72,27,,
4576,Siyar Bahadurzada,2,35.8,24.8,636.6,Orthodox,180.34,185.42,34,,
4575,Corey Anderson,-2,53.6,26.3,674.5,Orthodox,190.5,200.66,28,,
4574,Anthony Rocco Martin,-1,30.5,36.875,700.625,Orthodox,182.88,185.42,28,,
4573,Dustin Poirier,1,45.89473684,30.47368421,520,Southpaw,175.26,182.88,29,,
4572,Carlos Condit,-3,57.07142857,36.21428571,823.1428571,Orthodox,187.96,190.5,33,,
4571,Israel Adesanya,1,52,22,517,Switch,193.04,203.2,28,,
4570,Michelle Waterson,-2,34.25,38.75,581.5,Orthodox,160.02,157.48,32,,
4569,Tim Boetsch,1,26.68181818,24.81818182,538,Orthodox,182.88,187.96,37,,
4568,Muslim Salikhov,-1,10,6,502,Orthodox,180.34,177.8,33,,
4567,Wilson Reis,-2,22.6,34.4,693.1,Southpaw,162.56,165.1,33,,
4566,Krzysztof Jotko,-2,35.66666667,20.22222222,722.5555556,Southpaw,185.42,195.58,28,,
4565,Gilbert Burns,1,28.14285714,38.57142857,677.5714286,Orthodox,177.8,180.34,31,,
4564,Shana Dobson,1,34,35,473,,167.64,175.26,29,,
4563,Dhiego Lima,-3,18.4,20.4,307.2,Orthodox,187.96,187.96,29,,
4562,Arjan Bhullar,1,24,32,900,Orthodox,185.42,190.5,31,,
4561,Matthew Lopez,-1,30.25,33.25,661.5,Southpaw,170.18,175.26,31,,
4560,Luke Sanders,-2,47.66666667,19.66666667,359,Southpaw,167.64,170.18,32,,
4559,Khabib Nurmagomedov,9,50.33333333,18.66666667,734.6666667,Orthodox,177.8,177.8,29,,
4558,Rose Namajunas,2,39.42857143,33.71428571,664,Orthodox,165.1,165.1,25,,
4557,Renato Moicano,-1,67.75,45.75,772.25,Orthodox,180.34,182.88,28,,
4556,Zabit Magomedsharipov,2,39.5,21,716,Orthodox,185.42,185.42,27,,
4555,Joe Lauzon,-2,21.28,40.48,483.52,Orthodox,177.8,180.34,33,,
4554,Karolina Kowalkiewicz,1,75.83333333,69.66666667,880.5,Orthodox,160.02,162.56,32,,
4553,Evan Dunham,-1,66.44444444,42.77777778,730.2777778,Southpaw,177.8,177.8,36,,
4552,Bec Rawlings,-3,48.33333333,60.33333333,694.3333333,Orthodox,167.64,162.56,29,,
4551,Devin Clark,-1,36,30.75,644.75,Orthodox,182.88,190.5,27,,
4550,Fabricio Werdum,2,52.33333333,31.66666667,637.0666667,Orthodox,193.04,195.58,40,,
4549,Jimi Manuwa,-1,24.77777778,21.55555556,419.1111111,Orthodox,185.42,200.66,38,,
4548,Tom Duquesnoy,-1,34.5,51.5,614,Orthodox,170.18,172.72,24,,
4547,Leon Edwards,4,26.75,26.125,773.625,Southpaw,182.88,187.96,26,,
4546,John Phillips,0,,,,Southpaw,180.34,190.5,32,,
4545,Danny Roberts,-1,34.4,33,508.8,Southpaw,185.42,187.96,30,,
4544,Danny Henry,1,93,69,900,Orthodox,182.88,185.42,29,,
4543,Paul Craig,-2,20,18,321.6666667,Orthodox,190.5,193.04,30,,
4542,Stevie Ray,-1,37.57142857,23.85714286,626,Southpaw,177.8,177.8,27,,
4541,Mark Godbeer,2,33.33333333,25,435,Orthodox,193.04,195.58,34,,
4540,Cris Cyborg,4,75.5,23,686.5,Orthodox,172.72,172.72,32,,
4539,Frankie Edgar,2,62.63636364,37.81818182,1057.681818,Orthodox,167.64,172.72,36,,
4538,Sean O'Malley,1,141,88,900,Switch,180.34,182.88,23,,
4537,Stefan Struve,-1,23.89473684,29.47368421,427.1052632,Orthodox,210.82,213.36,30,,
4536,Cat Zingano,-2,21.5,14.25,592.5,Southpaw,167.64,172.72,35,,
4535,Ashley Yoder,-2,35,49,900,Southpaw,170.18,175.26,30,,
4534,Beneil Dariush,-2,39.16666667,27.75,582.6666667,Southpaw,177.8,182.88,28,,
4533,John Dodson,-1,44.08333333,43.41666667,806.5833333,Orthodox,160.02,167.64,33,,
4532,CB Dollaway,1,23.27777778,19.88888889,499.4444444,Orthodox,187.96,193.04,34,,
4531,Mike Pyle,-2,21.05555556,23.33333333,491.8888889,Orthodox,182.88,187.96,42,,
